flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
43684.69,25.16741,0.0019426689,70445,1648.578799058413,1311.0707722089958,41781.383,23.941397,2166.6357,8.072215,43684.69,25.16741,0,,,,,1648.578799058413,0.0004813244,1311.0707722089958,0.0005153593,-0.058723066,-0.01354709
43708.32,25.176807,0.00194267,70446,1648.6080747245471,1311.1015802633235,41822.113,23.950335,2168.6262,8.069326,43708.32,25.176807,0,,,,,1648.6080747245471,0.00048034012,1311.1015802633235,0.00051496254,-0.028410595,0.019340415
43713.312,25.178125,0.0019426709,70447,1648.609859268873,1311.1052987289647,41826.887,23.951588,2162.9004,8.0703,43713.312,25.178125,0,,,,,1648.609859268873,0.00048026443,1311.1052987289647,0.00051526143,-0.027011,0.023998473
43687.69,25.180372,0.001942672,70448,1648.6113437853733,1311.1151691170646,41804.957,23.953728,2166.3008,8.0725155,43687.69,25.180372,0,,,,,1648.6113437853733,0.0004807498,1311.1151691170646,0.0005153465,-0.025195085,0.03411189
43672.754,25.18458,0.001942673,70449,1648.6163451802097,1311.1147964562742,41799.902,23.95773,2180.3333,8.092677,43672.754,25.18458,0,,,,,1648.6163451802097,0.00048073693,1311.1147964562742,0.0005150988,-0.018557671,0.03390228
43681.152,25.183584,0.001942674,70450,1648.6186247905744,1311.1137331928182,41798.137,23.956781,2186.9138,8.095833,43681.152,25.183584,0,,,,,1648.6186247905744,0.00048068273,1311.1137331928182,0.0005149081,-0.017518649,0.034087658
43691.137,25.190098,0.0019426751,70451,1648.61515627661,1311.118059091344,41809.555,23.962978,2176.6228,8.110083,43691.137,25.190098,0,,,,,1648.61515627661,0.00048060148,1311.118059091344,0.00051548047,-0.02160372,0.038330376
43738.2,25.1998,0.0019426763,70452,1648.616375619478,1311.1155616384606,41859.863,23.972208,2188.791,8.093767,43738.2,25.1998,0,,,,,1648.616375619478,0.0004803263,1311.1155616384606,0.00051480875,-0.019771464,0.03483205
43698.355,25.18896,0.0019426773,70453,1648.6195069710616,1311.1188375761108,41812.72,23.961897,2180.2256,8.089497,43698.355,25.18896,0,,,,,1648.6195069710616,0.00048116723,1311.1188375761108,0.0005158619,-0.017410178,0.03738487
43692.53,25.187891,0.0019426784,70454,1648.6191431095365,1311.111953258629,41813.754,23.960878,2182.335,8.095164,43692.53,25.187891,0,,,,,1648.6191431095365,0.0004806198,1311.111953258629,0.000515598,-0.017152354,0.031134719
43662.29,25.187122,0.0019426794,70455,1648.623059787687,1311.1216468447612,41781.105,23.96015,2184.9368,8.101671,43662.29,25.187122,0,,,,,1648.623059787687,0.0004811049,1311.1216468447612,0.0005158809,-0.012317938,0.042502888
43653.797,25.191965,0.0019426805,70456,1648.611448871671,1311.1147113443894,41776.418,23.964756,2201.9082,8.110716,43653.797,25.191965,0,,,,,1648.611448871671,0.00048117046,1311.1147113443894,0.0005159265,-0.025256786,0.034433275
43731.77,25.202366,0.0019426815,70457,1648.6180096114556,1311.113461024961,41843.35,23.974651,2193.991,8.103706,43731.77,25.202366,0,,,,,1648.6180096114556,0.00048069374,1311.113461024961,0.000515172,-0.018391484,0.03316516
43688.824,25.206036,0.0019426827,70458,1648.6228564271462,1311.1202856283624,41806.953,23.97814,2199.3052,8.120459,43688.824,25.206036,0,,,,,1648.6228564271462,0.00048150623,1311.1202856283624,0.00051597046,-0.012971851,0.039866
43710.73,25.200987,0.0019426837,70459,1648.6150126665573,1311.1169157271813,41821.56,23.973337,2196.691,8.109295,43710.73,25.200987,0,,,,,1648.6150126665573,0.00048103862,1311.1169157271813,0.0005154328,-0.020444699,0.036734067
43697.355,25.21241,0.0019426848,70460,1648.6184138082324,1311.117652563778,41814.08,23.984203,2196.186,8.125173,43697.355,25.21241,0,,,,,1648.6184138082324,0.00048135285,1311.117652563778,0.0005164199,-0.017578036,0.037829973
43727.62,25.212547,0.0019426859,70461,1648.6145510744868,1311.1098628530697,41841.95,23.984335,2206.481,8.110688,43727.62,25.212547,0,,,,,1648.6145510744868,0.000481395,1311.1098628530697,0.00051582983,-0.02095575,0.028583638
43661.734,25.18515,0.001942687,70462,1648.618262375298,1311.1156301498975,41772.668,23.958271,2202.994,8.107182,43661.734,25.18515,0,,,,,1648.618262375298,0.0004809267,1311.1156301498975,0.00051556475,-0.01785644,0.035871938
43685.043,25.20316,0.001942688,70463,1648.6199499681613,1311.1136104152247,41807.582,23.975407,2208.85,8.116642,43685.043,25.20316,0,,,,,1648.6199499681613,0.00048122372,1311.1136104152247,0.00051616627,-0.016345637,0.032687847
43678.008,25.211098,0.0019426892,70464,1648.617088826122,1311.1158008176774,41783.625,23.982956,2220.882,8.138164,43678.008,25.211098,0,,,,,1648.617088826122,0.00048152317,1311.1158008176774,0.00051642355,-0.018380659,0.036942434
43703.5,25.21032,0.0019426902,70465,1648.6210582599454,1311.1114048752952,41809.945,23.982216,2217.4932,8.13198,43703.5,25.21032,0,,,,,1648.6210582599454,0.00048118288,1311.1114048752952,0.0005159833,-0.015021513,0.0311049
43669.867,25.20427,0.0019426914,70466,1648.6172302477758,1311.1256065730881,41788.42,23.976461,2217.2085,8.129371,43669.867,25.20427,0,,,,,1648.6172302477758,0.00048153067,1311.1256065730881,0.0005164169,-0.01854048,0.0462054
43687.99,25.208206,0.0019426924,70467,1648.6172099310527,1311.1108257605229,41802.652,23.980204,2223.6824,8.130948,43687.99,25.208206,0,,,,,1648.6172099310527,0.0004811207,1311.1108257605229,0.00051592075,-0.017977541,0.030483617
43699.875,25.21932,0.0019426936,70468,1648.6168329335676,1311.11423890121,41816.305,23.990778,2232.054,8.143227,43699.875,25.21932,0,,,,,1648.6168329335676,0.00048118472,1311.11423890121,0.0005162352,-0.019107562,0.034448188
43725.68,25.223343,0.0019426947,70469,1648.6164520916861,1311.118002096117,41838.43,23.994606,2230.4973,8.134707,43725.68,25.223343,0,,,,,1648.6164520916861,0.0004814926,1311.118002096117,0.00051639957,-0.020916473,0.03819252
43701.066,25.213003,0.0019426958,70470,1648.6199928373087,1311.111291552705,41811.367,23.98477,2219.1833,8.140187,43701.066,25.213003,0,,,,,1648.6199928373087,0.0004811514,1311.111291552705,0.0005164336,-0.015740607,0.0310564
43701.8,25.227488,0.001942697,70471,1648.615593905128,1311.1175797360497,41815.375,23.998545,2231.6318,8.149097,43701.8,25.227488,0,,,,,1648.615593905128,0.000481252,1311.1175797360497,0.0005168205,-0.02066044,0.039043702
43656.145,25.220499,0.001942698,70472,1648.6138481390233,1311.1167637595843,41764.258,23.9919,2253.1003,8.168101,43656.145,25.220499,0,,,,,1648.6138481390233,0.00048203848,1311.1167637595843,0.00051695,-0.023195853,0.03655071
43676.223,25.217299,0.0019426992,70473,1648.6151330254863,1311.1165455587181,41790.008,23.988855,2236.7065,8.146337,43676.223,25.217299,0,,,,,1648.6151330254863,0.00048178743,1311.1165455587181,0.0005166287,-0.020373093,0.036143955
43723.457,25.23691,0.0019427004,70474,1648.6218400052965,1311.111626034899,41836.457,24.007511,2253.1472,8.164981,43723.457,25.23691,0,,,,,1648.6218400052965,0.00048128425,1311.111626034899,0.00051626767,-0.013082795,0.03112538
43667.746,25.23798,0.0019427014,70475,1648.615427646065,1311.1131077275022,41772.65,24.008528,2272.372,8.198212,43667.746,25.23798,0,,,,,1648.615427646065,0.00048200513,1311.1131077275022,0.000516795,-0.019438574,0.03338594
43704.117,25.228607,0.0019427026,70476,1648.6161807589042,1311.1193077435428,41818.406,23.99961,2254.5242,8.157863,43704.117,25.228607,0,,,,,1648.6161807589042,0.00048197916,1311.1193077435428,0.000516676,-0.020380203,0.038317557
43682.64,25.241772,0.0019427037,70477,1648.6185623900972,1311.1129285557772,41796.58,24.012135,2254.9456,8.191908,43682.64,25.241772,0,,,,,1648.6185623900972,0.00048188958,1311.1129285557772,0.0005167534,-0.01689353,0.0323614
43705.38,25.2374,0.0019427049,70478,1648.617956713192,1311.120106113404,41814.84,24.007977,2253.5833,8.174335,43705.38,25.2374,0,,,,,1648.617956713192,0.00048173312,1311.120106113404,0.00051650347,-0.018196493,0.03993913
43721.727,25.24798,0.0019427061,70479,1648.6167212976418,1311.114213718739,41827.727,24.018044,2266.4607,8.189347,43721.727,25.24798,0,,,,,1648.6167212976418,0.00048211496,1311.114213718739,0.00051644846,-0.02013948,0.03276648
43717.96,25.253038,0.0019427071,70480,1648.6185225868567,1311.1142972685338,41833.195,24.022854,2281.047,8.187793,43717.96,25.253038,0,,,,,1648.6185225868567,0.00048195026,1311.1142972685338,0.0005166553,-0.017065564,0.03408446
