flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
2284.313,2.039199,0.0026482118,11560,787.6821290427939,1129.9302506739587,1851.458,1.588327,749.2838,0.59605825,2284.313,2.039199,0,,,,,787.6821290427939,0.0006479058,1129.9302506739587,0.00055801176,0.028428987,0.015145072
2288.036,2.0391793,0.0026487065,11561,787.6813693165649,1129.9297254461246,1854.3357,1.5883118,748.83514,0.5952158,2288.036,2.0391793,0,,,,,787.6813693165649,0.0006470548,1129.9297254461246,0.00055695244,0.028957484,0.014678861
2287.41,2.0410259,0.0026492006,11562,787.6821370726012,1129.9302520990225,1853.9183,1.58975,749.09827,0.5962686,2287.41,2.0410259,0,,,,,787.6821370726012,0.0006478508,1129.9302520990225,0.0005577629,0.028470414,0.015944723
2284.069,2.039277,0.0026496942,11563,787.6832309150653,1129.92952599429,1851.1829,1.5883878,749.40454,0.59587854,2284.069,2.039277,0,,,,,787.6832309150653,0.0006476941,1129.92952599429,0.00055816025,0.029838504,0.015545298
2285.13,2.038673,0.0026506793,11565,787.6829798701423,1129.9305266725132,1849.7976,1.5879174,749.3742,0.5954238,2285.13,2.038673,0,,,,,787.6829798701423,0.0006485189,1129.9305266725132,0.0005588023,0.029367257,0.01624958
2277.3823,2.0369647,0.002651171,11566,787.6822729135636,1129.9304822498807,1845.3889,1.5865866,749.8978,0.5954676,2277.3823,2.0369647,0,,,,,787.6822729135636,0.0006495448,1129.9304822498807,0.0005593121,0.028651126,0.016357243
2280.2693,2.0381377,0.002651662,11567,787.6828837303852,1129.9304251887042,1847.668,1.5875005,749.442,0.5954574,2280.2693,2.0381377,0,,,,,787.6828837303852,0.00064851233,1129.9304251887042,0.0005594272,0.029290978,0.015865931
2283.8738,2.0391169,0.0026521524,11568,787.6815956297786,1129.9300525082622,1849.3835,1.588263,748.96436,0.59550554,2283.8738,2.0391169,0,,,,,787.6815956297786,0.00064885156,1129.9300525082622,0.00055921555,0.028313957,0.015919706
2283.825,2.0385108,0.0026526423,11569,787.6827752415276,1129.9303863784137,1849.7561,1.5877908,750.3325,0.59549516,2283.825,2.0385108,0,,,,,787.6827752415276,0.00064820395,1129.9303863784137,0.00055877096,0.028753478,0.016586069
2283.346,2.0377448,0.0026531315,11570,787.6824682901074,1129.9299954429403,1848.9789,1.5871942,749.957,0.5954735,2283.346,2.0377448,0,,,,,787.6824682901074,0.00064809923,1129.9299954429403,0.0005591035,0.027919479,0.0154946465
2287.3096,2.03856,0.0026536202,11571,787.6815357508983,1129.9318421722091,1852.1095,1.5878292,748.8528,0.5950486,2287.3096,2.03856,0,,,,,787.6815357508983,0.00064768124,1129.9318421722091,0.00055799115,0.02795495,0.016285365
2286.6729,2.0390105,0.0026541082,11572,787.681168990187,1129.930069950456,1852.4587,1.5881803,748.8855,0.5955591,2286.6729,2.0390105,0,,,,,787.681168990187,0.0006471304,1129.930069950456,0.0005578653,0.027877156,0.016676957
2286.8472,2.0388432,0.0026545955,11573,787.6819525612188,1129.929357826777,1852.8538,1.58805,748.8533,0.59516084,2286.8472,2.0388432,0,,,,,787.6819525612188,0.00064735924,1129.929357826777,0.0005578461,0.02767151,0.016037041
