flux,flux_err,cadenceno,sap_flux,kspsap_flux,kspsap_flux_err,quality,orbitid,sap_x,sap_y,sap_bkg,sap_bkg_err,kspsap_flux_sml,kspsap_flux_lag
1.0051084,0.0027516603,36297,1.0051084,1.0002881,0.0027516603,4096,57,1921.6823,534.49756,406.89,341.07,1.0019114,1.0001361
1.0007418,0.0027516603,36298,1.0007418,0.9956274,0.0027516603,4096,57,1921.6829,534.5025,431.68,331.57,0.99651194,0.9942492
1.0079075,0.0027516603,36299,1.0079075,1.0024519,0.0027516603,4096,57,1921.6815,534.4983,222.93,338.84,1.0017654,1.0021331
1.0002687,0.0027516603,36300,1.0002687,0.9945637,0.0027516603,4096,57,1921.6819,534.4998,425.68,332.41,0.99862105,0.9925547
1.0063945,0.0027516603,36301,1.0063945,1.0003752,0.0027516603,4096,57,1921.6779,534.4928,-1.57,400.06,0.99951965,1.0008225
1.0073844,0.0027516603,36302,1.0073844,1.0010906,0.0027516603,4096,57,1921.6772,534.49695,-66.04,330.17,1.0018058,1.0011144
1.0085521,0.0027516603,36303,1.0085521,1.001995,0.0027516603,4096,57,1921.6774,534.49475,-121.26,401.99,1.0017081,1.0024774
1.0064931,0.0027516603,36304,1.0064931,0.9997049,0.0027516603,4096,57,1921.678,534.4935,-189.48,432.03,1.0002925,0.9999991
1.0076438,0.0027516603,36305,1.0076438,1.000615,0.0027516603,4096,57,1921.6765,534.48987,-143.7,359.21,1.0010282,0.99970317
1.0084932,0.0027516603,36306,1.0084932,1.0012357,0.0027516603,4096,57,1921.6814,534.4912,-446.88,424.2,1.0004911,1.0016421
1.0036695,0.0027516603,36307,1.0036695,0.99623716,0.0027516603,4096,57,1921.679,534.486,-253.09,422.86,0.99782753,0.9955006
1.0118085,0.0027516603,36308,1.0118085,1.0041157,0.0027516603,4096,57,1921.6814,534.48676,-417.1,430.12,1.0022353,1.0042603
1.0081999,0.0027516603,36309,1.0081999,1.0003452,0.0027516603,0,57,1921.684,534.4824,-357.22,477.29,0.9989334,1.000753
1.0066016,0.0027516603,36310,1.0066016,0.9985807,0.0027516603,0,57,1921.6807,534.4827,-326.72,428.64,0.9992598,0.99857014
1.0084429,0.0027516603,36311,1.0084429,1.0002389,0.0027516603,0,57,1921.6829,534.4805,-399.29,427.03,0.99860525,1.0008067
1.011461,0.0027516603,36312,1.011461,1.0030746,0.0027516603,0,57,1921.6862,534.4782,-401.77,345.11,1.0031945,1.0035188
1.012044,0.0027516603,36313,1.012044,1.0035038,0.0027516603,0,57,1921.6859,534.4785,-440.36,396.58,1.0007504,1.0048013
1.0042719,0.0027516603,36314,1.0042719,0.99565977,0.0027516603,0,57,1921.6859,534.4755,-191.42,453.29,0.9973237,0.99558717
1.0052985,0.0027516603,36315,1.0052985,0.9965496,0.0027516603,0,57,1921.6875,534.47723,-137.46,493.13,0.99664503,0.9950687
1.0108678,0.0027516603,36316,1.0108678,1.001951,0.0027516603,0,57,1921.6869,534.47437,-559.82,462.67,1.0005509,1.0031345
1.012121,0.0027516603,36317,1.012121,1.0030825,0.0027516603,0,57,1921.6927,534.476,-441.49,373.05,1.000659,1.0040399
1.0077384,0.0027516603,36318,1.0077384,0.9986386,0.0027516603,0,57,1921.6898,534.4722,-393.31,428.47,0.99899477,0.9991027
1.0126517,0.0027516603,36319,1.0126517,1.0034156,0.0027516603,0,57,1921.691,534.4759,-417.97,383.09,1.0015726,1.0034897
1.011302,0.0027516603,36320,1.011302,1.001995,0.0027516603,0,57,1921.6914,534.47974,-383.06,445.02,1.0008453,1.0030068
1.0181881,0.0027516603,36321,1.0181881,1.0087426,0.0027516603,4096,57,1921.689,534.4735,-668.61,550.14,1.0056825,1.0108998
1.0157592,0.0027516603,36322,1.0157592,1.0062691,0.0027516603,4096,57,1921.6898,534.47797,-401.06,365.52,1.0053918,1.0064203
1.0095168,0.0027516603,36323,1.0095168,1.0000272,0.0027516603,0,57,1921.6897,534.471,-448.9,371.68,1.0011979,1.0016017
1.0082662,0.0027516603,36324,1.0082662,0.9987386,0.0027516603,0,57,1921.69,534.47345,-439.44,410.57,0.99899566,0.99932563
1.0061435,0.0027516603,36325,1.0061435,0.99659425,0.0027516603,0,57,1921.6887,534.47107,-344.25,453.73,0.9978249,0.996189
1.0115752,0.0027516603,36326,1.0115752,1.0019395,0.0027516603,0,57,1921.6895,534.4709,-522.92,485.73,1.0009438,1.0032182
1.0095061,0.0027516603,36327,1.0095061,0.99986386,0.0027516603,4096,57,1921.6919,534.4717,-511.6,520.28,0.9997435,1.0001343
1.0109866,0.0027516603,36328,1.0109866,1.0013105,0.0027516603,0,57,1921.6908,534.4744,-298.23,558.96,0.9999991,1.0024836
1.0071199,0.0027516603,36329,1.0071199,0.99746823,0.0027516603,0,57,1921.6888,534.4707,-300.74,455.01,0.9976207,0.99754184
1.0093557,0.0027516603,36330,1.0093557,0.9996768,0.0027516603,0,57,1921.6893,534.4706,-480.14,370.89,1.0000018,1.000065
1.0081356,0.0027516603,36331,1.0081356,0.9984702,0.0027516603,4096,57,1921.6925,534.4753,-157.66,354.81,0.99917907,0.9975199
1.0091343,0.0027516603,36332,1.0091343,0.99946696,0.0027516603,0,57,1921.6892,534.46747,-349.95,527.32,0.99922293,1.000456
1.0126696,0.0027516603,36333,1.0126696,1.002983,0.0027516603,0,57,1921.6897,534.471,-478.3,449.9,1.0016887,1.0043697
1.0041063,0.0027516603,36334,1.0041063,0.99452174,0.0027516603,4096,57,1921.6893,534.47107,-408.96,324.12,0.994306,0.99635357
0.9935982,0.0027516603,36335,0.9935982,0.9841408,0.0027516603,4096,57,1921.6897,534.46606,-411.46,455.81,0.98579067,0.9829892
0.99645376,0.0027516603,36336,0.99645376,0.98700106,0.0027516603,4096,57,1921.687,534.4704,-216.37,491.38,0.988713,0.98482484
0.99982256,0.0027516603,36337,0.99982256,0.9903758,0.0027516603,0,57,1921.6901,534.46967,-494.52,279.19,0.987858,0.992064
0.99289525,0.0027516603,36338,0.99289525,0.9835575,0.0027516603,0,57,1921.6917,534.4689,-565.42,505.18,0.98495805,0.9847522
0.99283206,0.0027516603,36339,0.99283206,0.9835428,0.0027516603,4096,57,1921.6892,534.4674,-368.42,509.81,0.9852099,0.98365515
0.9918814,0.0027516603,36340,0.9918814,0.9826551,0.0027516603,0,57,1921.6895,534.47095,-384.0,309.57,0.9856608,0.9816449
0.9950852,0.0027516603,36341,0.9950852,0.9858877,0.0027516603,0,57,1921.6893,534.4666,-487.31,467.72,0.98775303,0.9859864
1.0070924,0.0027516603,36342,1.0070924,0.9978477,0.0027516603,0,57,1921.6902,534.47,-505.44,495.98,0.9969821,0.99825096
1.0039977,0.0027516603,36343,1.0039977,0.9948503,0.0027516603,0,57,1921.6896,534.47394,-129.01,434.7,0.997881,0.9919185
1.0061363,0.0027516603,36344,1.0061363,0.99704254,0.0027516603,0,57,1921.6908,534.46893,-424.31,628.58,0.99911064,0.9953669
1.0055835,0.0027516603,36345,1.0055835,0.9965724,0.0027516603,0,57,1921.6913,534.4728,-406.89,546.95,0.9967317,0.99592745
1.0059491,0.0027516603,36346,1.0059491,0.99701625,0.0027516603,0,57,1921.6914,534.4729,-455.77,653.33,0.9981641,0.9960306
1.0095562,0.0027516603,36347,1.0095562,1.0006765,0.0027516603,0,57,1921.6918,534.4728,-683.61,417.36,1.0010458,1.0001792
1.0143011,0.0027516603,36348,1.0143011,1.0054704,0.0027516603,0,57,1921.6868,534.4692,-575.34,461.91,1.0040892,1.0064495
1.0087733,0.0027516603,36349,1.0087733,1.0000834,0.0027516603,0,57,1921.69,534.4755,-393.72,439.42,0.9997075,0.9987412
1.010945,0.0027516603,36350,1.010945,1.002333,0.0027516603,0,57,1921.6891,534.4757,-561.1,645.47,1.002436,1.0011654
1.0072211,0.0027516603,36351,1.0072211,0.9987412,0.0027516603,0,57,1921.6842,534.47485,-428.66,650.79,1.0004252,0.99746823
1.0086789,0.0027516603,36352,1.0086789,1.0002891,0.0027516603,0,57,1921.6857,534.47363,-727.12,457.69,1.0009482,0.99936867
1.0120015,0.0027516603,36353,1.0120015,1.0036907,0.0027516603,0,57,1921.6885,534.471,-638.79,468.07,1.0023453,1.0045056
1.0113108,0.0027516603,36354,1.0113108,1.0031142,0.0027516603,0,57,1921.691,534.47034,-744.51,569.25,1.0024537,1.0036457
1.0111892,0.0027516603,36355,1.0111892,1.0031046,0.0027516603,0,57,1921.684,534.47125,-707.07,484.98,1.001812,1.0035981
1.0065401,0.0027516603,36356,1.0065401,0.99860615,0.0027516603,0,57,1921.6876,534.4746,-608.06,436.61,0.99901235,0.9999956
1.0056382,0.0027516603,36357,1.0056382,0.99782664,0.0027516603,4096,57,1921.6874,534.4739,-550.77,476.18,0.9980046,0.99781
1.0055654,0.0027516603,36358,1.0055654,0.99787134,0.0027516603,0,57,1921.6879,534.4766,-412.26,549.1,0.999481,0.9972405
1.0113121,0.0027516603,36359,1.0113121,1.0036933,0.0027516603,0,57,1921.6873,534.47614,-573.67,483.26,1.0025963,1.0035778
1.0075613,0.0027516603,36360,1.0075613,1.0000923,0.0027516603,0,57,1921.6897,534.4744,-505.93,404.42,0.99948806,0.9995293
1.011237,0.0027516603,36361,1.011237,1.0038635,0.0027516603,0,57,1921.6846,534.4734,-578.76,539.64,1.0008401,1.0049001
1.0159664,0.0027516603,36362,1.0159664,1.0086832,0.0027516603,0,57,1921.6871,534.47205,-759.58,307.52,1.0054581,1.0101169
1.0085201,0.0027516603,36363,1.0085201,1.0014151,0.0027516603,0,57,1921.6887,534.4747,-409.97,478.11,1.0001177,1.0019158
1.0113503,0.0027516603,36364,1.0113503,1.0043513,0.0027516603,0,57,1921.6884,534.47046,-594.56,423.08,1.0039684,1.0036765
1.0053785,0.0027516603,36365,1.0053785,0.9985474,0.0027516603,0,57,1921.6892,534.47656,-485.69,580.41,0.9991343,0.9968674
0.99864227,0.0027516603,36366,0.99864227,0.9919821,0.0027516603,4096,57,1921.6885,534.475,-185.64,478.82,0.99419683,0.9899862
1.0067351,0.0027516603,36367,1.0067351,1.0001484,0.0027516603,0,57,1921.6874,534.4753,-605.52,458.33,1.0012753,0.99996835
1.0065295,0.0027516603,36368,1.0065295,1.000072,0.0027516603,0,57,1921.6877,534.47363,-505.49,542.71,1.0004516,0.9991115
1.003105,0.0027516603,36369,1.003105,0.9967965,0.0027516603,0,57,1921.6837,534.4754,-456.38,518.29,0.9991299,0.9958198
1.0062613,0.0027516603,36370,1.0062613,1.0000606,0.0027516603,4096,57,1921.6881,534.4753,-399.5,510.03,0.9989825,1.0002837
1.0060723,0.0027516603,36371,1.0060723,1.0,0.0027516603,0,57,1921.6868,534.47107,-416.12,458.82,1.0021217,0.9976172
1.0059518,0.0027516603,36372,1.0059518,1.000007,0.0027516603,0,57,1921.6875,534.4771,-359.05,544.25,1.0002196,0.9984702
0.9983739,0.0027516603,36373,0.9983739,0.9925983,0.0027516603,0,57,1921.6886,534.4754,-199.51,555.99,0.99556535,0.9892073
1.0023006,0.0027516603,36374,1.0023006,0.9966275,0.0027516603,4096,57,1921.6882,534.478,-461.8,453.04,0.9979511,0.9950906
1.0049537,0.0027516603,36375,1.0049537,0.9993897,0.0027516603,4096,57,1921.688,534.4787,-373.91,511.38,0.9996294,0.9989737
1.0057901,0.0027516603,36376,1.0057901,1.0003444,0.0027516603,4096,57,1921.6868,534.4735,-507.0,487.94,0.999352,1.0000219
1.0111164,0.0027516603,36377,1.0111164,1.0057636,0.0027516603,4096,57,1921.6863,534.48083,-444.56,442.66,1.0038211,1.0067307
1.0104876,0.0027516603,36378,1.0104876,1.0052586,0.0027516603,4096,57,1921.6832,534.47925,-555.45,423.84,1.0031337,1.0069225
1.0027004,0.0027516603,36379,1.0027004,0.99762946,0.0027516603,4096,57,1921.6865,534.4777,-325.64,455.31,0.9990606,0.9959554
1.0046082,0.0027516603,36380,1.0046082,0.99964434,0.0027516603,4096,57,1921.686,534.4767,-251.76,501.37,1.0002477,0.9979704
1.0021776,0.0027516603,36381,1.0021776,0.9973395,0.0027516603,4096,57,1921.6874,534.4781,-289.33,332.63,0.9991168,0.9954228
1.0077536,0.0027516603,36382,1.0077536,1.0030015,0.0027516603,0,57,1921.6825,534.4794,-384.86,504.43,1.0028694,1.0035866
1.0045967,0.0027516603,36383,1.0045967,0.99997014,0.0027516603,0,57,1921.6842,534.47833,-413.3,406.31,0.9993827,1.0017397
1.0038922,0.0027516603,36384,1.0038922,0.9993774,0.0027516603,0,57,1921.6877,534.47687,-203.3,416.66,0.99926156,0.999445
1.0055739,0.0027516603,36385,1.0055739,1.0011592,0.0027516603,4096,57,1921.6846,534.4766,-302.6,375.95,1.0015999,1.0008101
1.0064017,0.0027516603,36386,1.0064017,1.0020883,0.0027516603,0,57,1921.6847,534.47986,-99.4,303.28,1.0032402,1.0003048
1.0083561,0.0027516603,36387,1.0083561,1.0041386,0.0027516603,0,57,1921.6859,534.47614,-416.17,366.98,1.0036228,1.0040531
1.0015671,0.0027516603,36388,1.0015671,0.9974796,0.0027516603,0,57,1921.6879,534.48206,-386.32,448.35,0.9989702,0.9973929
1.00398,0.0027516603,36389,1.00398,0.9999833,0.0027516603,4096,57,1921.6854,534.4784,-330.53,373.7,1.0008761,0.9984377
1.0017115,0.0027516603,36390,1.0017115,0.9978223,0.0027516603,0,57,1921.6838,534.47845,-257.13,444.99,0.99989986,0.9957228
1.0051626,0.0027516603,36391,1.0051626,1.0013562,0.0027516603,4096,57,1921.6853,534.4798,-346.69,420.18,1.0011716,0.9997743
1.0064676,0.0027516603,36392,1.0064676,1.0027522,0.0027516603,4096,57,1921.6831,534.4739,-503.49,417.65,1.0023268,1.0033997
1.0035063,0.0027516603,36393,1.0035063,0.99989545,0.0027516603,0,57,1921.6849,534.4803,-282.04,377.03,1.0002943,0.9985509
1.006732,0.0027516603,36394,1.006732,1.0032023,0.0027516603,0,57,1921.6852,534.4769,-482.44,527.76,1.0034394,1.0029346
1.0028453,0.0027516603,36395,1.0028453,0.99941957,0.0027516603,0,57,1921.6873,534.4825,-445.73,315.18,0.9997962,0.99988496
1.0051858,0.0027516603,36396,1.0051858,1.0018419,0.0027516603,0,57,1921.6852,534.47705,-518.39,455.94,1.0007803,1.002157
1.0050825,0.0027516603,36397,1.0050825,1.0018269,0.0027516603,0,57,1921.6855,534.4797,-683.66,398.84,1.0007724,1.0025717
0.99636227,0.0027516603,36398,0.99636227,0.993221,0.0027516603,0,57,1921.6831,534.478,-233.75,472.38,0.9978626,0.9917155
1.0021907,0.0027516603,36399,1.0021907,0.9991159,0.0027516603,0,57,1921.6866,534.482,-576.64,475.29,0.9979687,0.9996039
0.99962205,0.0027516603,36400,0.99962205,0.996638,0.0027516603,0,57,1921.6823,534.4766,-510.76,475.9,0.9982702,0.99624676
1.0034838,0.0027516603,36401,1.0034838,1.0005702,0.0027516603,0,57,1921.6853,534.4778,-518.89,417.99,0.9990053,1.0002065
0.9982955,0.0027516603,36402,0.9982955,0.99547786,0.0027516603,0,57,1921.6841,534.47876,-341.6,448.8,0.9976172,0.99398464
1.0066725,0.0027516603,36403,1.0066725,1.0039111,0.0027516603,0,57,1921.6832,534.4792,-593.05,411.49,1.0017732,1.004136
1.0001979,0.0027516603,36404,1.0001979,0.9975322,0.0027516603,0,57,1921.6865,534.4805,-312.4,464.4,0.99781704,0.9965741
1.0012689,0.0027516603,36405,1.0012689,0.9986772,0.0027516603,4096,57,1921.683,534.4787,-182.84,377.79,1.0001538,0.9961295
1.0022161,0.0027516603,36406,1.0022161,0.99969786,0.0027516603,0,57,1921.6846,534.48267,-336.8,492.12,0.99884564,0.9984553
1.0055093,0.0027516603,36407,1.0055093,1.0030578,0.0027516603,0,57,1921.6857,534.47723,-680.52,433.04,1.002157,1.0035161
1.0013318,0.0027516603,36408,1.0013318,0.9989641,0.0027516603,0,57,1921.686,534.4807,-382.74,326.63,0.9988877,0.99876225
1.0066798,0.0027516603,36409,1.0066798,1.0043724,0.0027516603,0,57,1921.6869,534.47833,-545.47,416.8,1.00305,1.0051817
1.0055465,0.0027516603,36410,1.0055465,1.0033134,0.0027516603,4096,57,1921.6862,534.4758,-571.49,394.48,1.0013703,1.0040857
1.0026773,0.0027516603,36411,1.0026773,1.0005201,0.0027516603,0,57,1921.6853,534.4828,-477.03,385.37,0.9991176,1.0000352
1.0020561,0.0027516603,36412,1.0020561,0.99997014,0.0027516603,0,57,1921.6829,534.476,-375.75,430.38,1.0011013,0.9986798
1.0003549,0.0027516603,36413,1.0003549,0.99834037,0.0027516603,0,57,1921.6868,534.48413,-439.48,291.99,0.99809486,0.99728864
1.0022885,0.0027516603,36414,1.0022885,1.0003374,0.0027516603,0,57,1921.6815,534.48175,-465.05,332.28,1.0000008,1.0004594
1.0026064,0.0027516603,36415,1.0026064,1.0007205,0.0027516603,0,57,1921.6876,534.481,-488.87,384.12,1.0001757,1.0018164
0.99893486,0.0027516603,36416,0.99893486,0.99712133,0.0027516603,0,57,1921.6864,534.483,-363.09,387.38,0.99753046,0.9979827
1.004525,0.0027516603,36417,1.004525,1.0027654,0.0027516603,0,57,1921.6849,534.4803,-365.5,392.18,1.0012454,1.0038688
0.99375385,0.0027516603,36418,0.99375385,0.9920762,0.0027516603,0,57,1921.6821,534.48517,-99.6,457.59,0.99481446,0.98925424
1.0024625,0.0027516603,36419,1.0024625,1.000833,0.0027516603,4096,57,1921.6827,534.47986,-299.47,441.87,1.0017301,0.9998744
1.0042007,0.0027516603,36420,1.0042007,1.0026298,0.0027516603,0,57,1921.6836,534.48285,-584.23,419.98,1.001731,1.0041016
1.0008417,0.0027516603,36421,1.0008417,0.9993371,0.0027516603,0,57,1921.6837,534.4802,-299.91,431.18,0.9979888,0.999625
1.0024853,0.0027516603,36422,1.0024853,1.0010388,0.0027516603,0,57,1921.6879,534.4814,-154.76,432.98,1.0002697,1.0007715
0.9998734,0.0027516603,36423,0.9998734,0.9984895,0.0027516603,0,57,1921.6852,534.48193,-496.58,333.61,0.9976172,1.0000685
1.003827,0.0027516603,36424,1.003827,1.0024968,0.0027516603,4096,57,1921.6858,534.48474,-508.42,437.41,0.9999069,1.0028359
0.9961776,0.0027516603,36425,0.9961776,0.99491495,0.0027516603,4096,57,1921.6829,534.48376,-260.36,384.51,0.9966109,0.99401784
1.0013672,0.0027516603,36426,1.0013672,1.0001554,0.0027516603,4096,57,1921.6844,534.48016,-370.86,403.07,0.9984895,1.0017626
1.003204,0.0027516603,36427,1.003204,1.002047,0.0027516603,4096,57,1921.6874,534.4833,-173.76,507.28,1.0016676,1.0023577
1.0004821,0.0027516603,36428,1.0004821,0.99938446,0.0027516603,4096,57,1921.6842,534.48047,-271.77,349.9,0.9996715,1.0004718
0.99986744,0.0027516603,36429,0.99986744,0.99882543,0.0027516603,0,57,1921.6864,534.4813,-253.34,311.97,0.99927646,0.99888337
1.0002983,0.0027516603,36430,1.0002983,0.99931073,0.0027516603,0,57,1921.6886,534.48096,-63.21,337.93,0.998936,0.9995855
1.001149,0.0027516603,36431,1.001149,1.0002152,0.0027516603,4096,57,1921.6831,534.48,-180.51,315.1,0.9992335,1.000303
0.9983563,0.0027516603,36432,0.9983563,0.9974788,0.0027516603,4096,57,1921.6875,534.48425,-48.23,490.62,0.9989737,0.9960184
1.004892,0.0027516603,36433,1.004892,1.0040628,0.0027516603,4096,57,1921.6844,534.4847,-212.71,340.57,1.003614,1.0042753
0.9996629,0.0027516603,36434,0.9996629,0.99889034,0.0027516603,4096,57,1921.6873,534.48413,-28.75,397.27,0.99887544,0.99873245
1.0011964,0.0027516603,36435,1.0011964,1.0004753,0.0027516603,4096,57,1921.6835,534.4805,-104.79,257.8,1.002061,0.99957234
0.999479,0.0027516603,36436,0.999479,0.9988114,0.0027516603,4096,57,1921.6855,534.4843,-110.45,416.62,1.0012367,0.9972019
1.0019991,0.0027516603,36437,1.0019991,1.0013818,0.0027516603,0,57,1921.6844,534.4788,-86.85,381.74,1.0012339,1.0009552
1.0022981,0.0027516603,36438,1.0022981,1.0017319,0.0027516603,0,57,1921.6863,534.4834,-198.78,402.55,1.0006608,1.0016105
1.0002531,0.0027516603,36439,1.0002531,0.99973917,0.0027516603,4096,57,1921.6846,534.48376,-250.73,418.68,0.99930894,0.9994766
0.9990583,0.0027516603,36440,0.9990583,0.9985956,0.0027516603,0,57,1921.6837,534.4819,-381.03,425.9,0.9986903,1.0003119
0.9957715,0.0027516603,36441,0.9957715,0.99536073,0.0027516603,0,57,1921.6846,534.48566,-349.9,461.82,0.9961041,0.99474543
0.9973632,0.0027516603,36442,0.9973632,0.99700224,0.0027516603,0,57,1921.6843,534.4812,-296.31,353.29,0.9983623,0.9972107
1.0052133,0.0027516603,36443,1.0052133,1.0048991,0.0027516603,0,57,1921.6847,534.48663,-473.85,479.55,1.0036589,1.007256
1.0028824,0.0027516603,36444,1.0028824,1.0026191,0.0027516603,0,57,1921.6857,534.48145,-493.73,459.25,1.002894,1.0033098
