flux,flux_err,cadenceno,sap_flux,kspsap_flux,kspsap_flux_err,quality,orbitid,sap_x,sap_y,sap_bkg,sap_bkg_err,kspsap_flux_sml,kspsap_flux_lag
0.9976456,0.003891543,25787,0.9976456,0.9981238,0.003891543,4096,41,1022.12463,1156.8076,-33.57,345.15,0.99936426,0.99830884
1.0001911,0.003891543,25788,1.0001911,1.0019668,0.003891543,4096,41,1022.1208,1156.8073,-44.92,372.23,1.0003136,1.0019475
0.9992427,0.003891543,25789,0.9992427,1.0020003,0.003891543,4096,41,1022.1269,1156.805,-119.02,407.0,1.0014812,1.0027196
0.9964766,0.003891543,25790,0.9964766,0.999928,0.003891543,4096,41,1022.12463,1156.801,-20.12,445.76,0.99976724,0.9989509
0.9948662,0.003891543,25791,0.9948662,0.99876666,0.003891543,4096,41,1022.1233,1156.803,-61.09,417.27,0.9988842,0.99858594
0.99805427,0.003891543,25792,0.99805427,1.002208,0.003891543,4096,41,1022.12714,1156.8013,-217.02,444.21,1.0013906,1.0028148
0.9941966,0.003891543,25793,0.9941966,0.9983913,0.003891543,6144,41,1022.12445,1156.8024,-89.59,371.17,0.99829656,0.9977513
0.99516904,0.003891543,25794,0.99516904,0.99927473,0.003891543,4096,41,1022.12775,1156.7991,68.45,385.5,0.9992221,0.99768907
0.9951267,0.003891543,25795,0.9951267,0.9990211,0.003891543,6144,41,1022.12604,1156.7944,139.13,333.67,0.9987105,0.9975243
0.9979937,0.003891543,25796,0.9979937,1.0016017,0.003891543,4096,41,1022.12885,1156.7993,-34.76,457.29,1.0001239,1.0036827
0.99714535,0.003891543,25797,0.99714535,1.0003997,0.003891543,4096,41,1022.1293,1156.7943,-77.53,355.19,1.0002099,1.0024158
0.9986902,0.003891543,25798,0.9986902,1.0015762,0.003891543,4096,41,1022.127,1156.7958,9.58,368.2,1.0010406,1.0014055
0.99894446,0.003891543,25799,0.99894446,1.0014697,0.003891543,4096,41,1022.12726,1156.7958,-30.23,385.35,1.000899,1.0016897
1.0006585,0.003891543,25800,1.0006585,1.0028694,0.003891543,4096,41,1022.12555,1156.7928,45.88,332.28,1.0024176,1.0031152
0.9913738,0.003891543,25801,0.9913738,0.9933231,0.003891543,4096,41,1022.12616,1156.7927,183.11,339.64,0.99532485,0.9920823
0.9975088,0.003891543,25802,0.9975088,0.9993344,0.003891543,4096,41,1022.1289,1156.7896,-36.99,349.96,1.0001836,1.0000896
1.0019512,0.003891543,25803,1.0019512,1.003771,0.003891543,4096,41,1022.12463,1156.7917,-169.15,436.24,1.0028887,1.0054016
0.9960546,0.003891543,25804,0.9960546,0.9979572,0.003891543,4096,41,1022.1266,1156.7927,-22.76,421.74,0.99971807,0.996231
0.9969878,0.003891543,25805,0.9969878,0.9990799,0.003891543,4096,41,1022.12585,1156.7844,-67.22,341.43,0.99833685,1.0002363
0.9961058,0.003891543,25806,0.9961058,0.99846315,0.003891543,6144,41,1022.127,1156.7904,98.52,319.96,1.0009956,0.9959782
0.99525774,0.003891543,25807,0.99525774,0.99794495,0.003891543,4096,41,1022.12933,1156.7896,-40.15,358.63,0.99820447,0.9974201
1.0007569,0.003891543,25808,1.0007569,1.0038432,0.003891543,4096,41,1022.129,1156.791,57.28,347.27,1.0026253,1.0036687
0.9973409,0.003891543,25809,0.9973409,1.0008357,0.003891543,4096,41,1022.1289,1156.7865,69.4,251.83,1.0000843,1.0017688
0.99757814,0.003891543,25810,0.99757814,1.0015155,0.003891543,4096,41,1022.129,1156.7898,28.21,383.82,1.0008111,0.99999297
