flux,flux_err,cadenceno,sap_flux,kspsap_flux,kspsap_flux_err,quality,orbitid,sap_x,sap_y,sap_bkg,sap_bkg_err,kspsap_flux_sml,kspsap_flux_lag
0.994993,0.0034238014,21883,0.994993,0.99803877,0.0034238014,4096,35,834.5235,1360.4305,-1495.84,899.55,0.9977206,0.99762595
0.9993176,0.0034238014,21884,0.9993176,1.0023445,0.0034238014,0,35,834.526,1360.4293,-1662.37,1057.86,1.0008041,1.0031865
0.9936416,0.0034238014,21885,0.9936416,0.9966205,0.0034238014,0,35,834.5239,1360.4288,-1303.25,1104.21,0.9991993,0.9940711
0.99567837,0.0034238014,21886,0.99567837,0.99863505,0.0034238014,0,35,834.52356,1360.429,-1480.64,963.16,0.9988886,0.99775916
1.0020852,0.0034238014,21887,1.0020852,1.0050342,0.0034238014,0,35,834.52576,1360.4259,-1650.9,1013.85,1.0026438,1.0064362
0.9997213,0.0034238014,21888,0.9997213,1.0026377,0.0034238014,0,35,834.5257,1360.4266,-1869.73,917.2,1.001761,1.0030367
1.0005774,0.0034238014,21889,1.0005774,1.0034738,0.0034238014,0,35,834.5232,1360.4271,-1592.7,1165.37,1.0023841,1.0035373
0.9974412,0.0034238014,21890,0.9974412,1.0003066,0.0034238014,0,35,834.52106,1360.4265,-1561.59,1012.2,1.0005333,0.9986956
0.9991355,0.0034238014,21891,0.9991355,1.0019853,0.0034238014,0,35,834.5248,1360.4299,-1677.46,995.88,1.0006027,1.0020046
0.99649256,0.0034238014,21892,0.99649256,0.9993169,0.0034238014,0,35,834.5193,1360.4287,-1666.04,976.51,0.99892545,0.9989553
0.9952889,0.0034238014,21893,0.9952889,0.9980931,0.0034238014,4096,35,834.5207,1360.4308,-1670.82,761.46,0.9968464,0.99765486
0.99858576,0.0034238014,21894,0.99858576,1.0013835,0.0034238014,0,35,834.5198,1360.4292,-1767.2,1074.44,0.9998094,1.0026077
0.99516386,0.0034238014,21895,0.99516386,0.9979389,0.0034238014,0,35,834.52026,1360.4318,-1394.12,1062.39,0.9985158,0.996154
0.99228317,0.0034238014,21896,0.99228317,0.99503726,0.0034238014,4096,35,834.5239,1360.4302,-1429.06,1081.4,0.9975927,0.99239343
0.996918,0.0034238014,21897,0.996918,0.9996742,0.0034238014,0,35,834.52057,1360.432,-1560.92,827.39,0.9995276,0.99970406
0.9969082,0.0034238014,21898,0.9969082,0.9996549,0.0034238014,0,35,834.52014,1360.4312,-1431.79,816.9,1.0011232,0.99838424
0.9974048,0.0034238014,21899,0.9974048,1.000145,0.0034238014,0,35,834.51965,1360.432,-1356.1,1037.37,1.0011891,0.9985491
0.99911696,0.0034238014,21900,0.99911696,1.001855,0.0034238014,0,35,834.5185,1360.437,-1608.61,1151.05,1.0008014,1.002422
1.00131,0.0034238014,21901,1.00131,1.0040478,0.0034238014,0,35,834.51746,1360.4309,-1853.88,1023.71,1.0019361,1.0060332
0.9984092,0.0034238014,21902,0.9984092,1.0011346,0.0034238014,0,35,834.5155,1360.4325,-1508.14,942.08,1.0017152,1.0006924
1.0026194,0.0034238014,21903,1.0026194,1.005353,0.0034238014,0,35,834.5153,1360.4326,-1729.19,921.07,1.004293,1.0065131
0.99566984,0.0034238014,21904,0.99566984,0.9983825,0.0034238014,0,35,834.5177,1360.4326,-1451.86,1064.21,0.9997084,0.9982702
0.99665815,0.0034238014,21905,0.99665815,0.999373,0.0034238014,0,35,834.5206,1360.4335,-1657.99,801.9,1.0000983,0.99962234
0.9969815,0.0034238014,21906,0.9969815,0.99969786,0.0034238014,0,35,834.5203,1360.4357,-1626.3,1088.08,0.9989781,1.0015603
0.99092996,0.0034238014,21907,0.99092996,0.99363023,0.0034238014,0,35,834.5172,1360.4329,-1240.76,1007.89,0.9968122,0.9928616
0.99354243,0.0034238014,21908,0.99354243,0.9962529,0.0034238014,4096,35,834.5204,1360.4333,-1355.04,942.18,0.99770045,0.99594927
