flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
,,0.00510911,973701,862.4530213649648,825.518916280927,702.32196,7.93684,3799.7551,3.3289018,,,4096,,,,,862.4530213649648,0.0052807243,825.518916280927,0.0052673514,0.012949967,-0.10017822
,,0.00510913,973702,862.4555206891343,825.5208984265223,705.6019,7.9256163,3782.6924,3.3250403,,,4096,,,,,862.4555206891343,0.0052468204,825.5208984265223,0.005235853,0.0080979215,-0.098070495
,,0.0051091495,973703,862.4506565984838,825.5209519375492,702.9622,7.898632,3755.6116,3.3095822,,,4096,,,,,862.4506565984838,0.005253356,825.5209519375492,0.005238524,0.012000444,-0.09234871
,,0.0051091695,973704,862.4585174976602,825.520835441188,701.673,7.8821793,3736.1848,3.3043327,,,4096,,,,,862.4585174976602,0.0052463715,825.520835441188,0.005236781,0.011615316,-0.09766905
,,0.005109189,973705,862.4534074402321,825.5270674110221,700.04614,7.864992,3717.44,3.2998421,,,4096,,,,,862.4534074402321,0.005249399,825.5270674110221,0.0052390494,0.01053819,-0.0963582
,,0.005109209,973706,862.4522970157425,825.5228975928322,697.0262,7.8384695,3692.6846,3.2861028,,,4096,,,,,862.4522970157425,0.005255912,825.5228975928322,0.0052430597,0.008424259,-0.09059763
,,0.0051092287,973707,862.4501577963979,825.5184908444653,705.7444,7.8211966,3666.4136,3.2742195,,,4096,,,,,862.4501577963979,0.005181762,825.5184908444653,0.005166709,0.0095272865,-0.0959917
,,0.0051092487,973708,862.4535113998468,825.5148346173494,689.1368,7.79323,3648.576,3.265683,,,4096,,,,,862.4535113998468,0.005284603,825.5148346173494,0.0052706376,0.011826413,-0.09704052
,,0.0051092682,973709,862.4582760775388,825.5184745072072,709.888,7.7812457,3617.311,3.2551744,,,4096,,,,,862.4582760775388,0.0051204953,825.5184745072072,0.0051108887,0.009673376,-0.09881359
,,0.0051092883,973710,862.4548967328572,825.5263193446609,711.6885,7.766753,3598.856,3.2439942,,,4096,,,,,862.4548967328572,0.005101635,825.5263193446609,0.0050921985,0.010199168,-0.08445524
,,0.0051093083,973711,862.4583906802407,825.5105021620399,705.0404,7.7413726,3577.979,3.2356315,,,4096,,,,,862.4583906802407,0.005130032,825.5105021620399,0.0051185535,0.0124690505,-0.10291683
,,0.005109328,973712,862.4465878176757,825.5184858752291,704.5756,7.7255116,3560.0977,3.228939,,,4096,,,,,862.4465878176757,0.005130754,825.5184858752291,0.005113096,0.009288268,-0.095575355
,,0.005109348,973713,862.4524284504611,825.5204692383794,698.5502,7.699732,3536.5256,3.216689,,,4096,,,,,862.4524284504611,0.0051536914,825.5204692383794,0.005140859,0.009706484,-0.09684731
,,0.0051093674,973714,862.4524307268309,825.5282366473842,701.57916,7.678347,3510.7944,3.2057927,,,4096,,,,,862.4524307268309,0.0051178364,825.5282366473842,0.0051076883,0.012236079,-0.090297274
,,0.0051093874,973715,862.4571032372343,825.5125343271002,693.7789,7.655725,3496.1892,3.1972702,,,4096,,,,,862.4571032372343,0.0051566283,825.5125343271002,0.0051451162,0.010354681,-0.09492221
,,0.0051094075,973716,862.4551502359562,825.5219719627174,712.8639,7.646975,3468.9785,3.1877713,,,4096,,,,,862.4551502359562,0.0050153304,825.5219719627174,0.005005356,0.009163774,-0.09458301
,,0.005109427,973717,862.4486778199442,825.5242450304324,703.1885,7.6207814,3448.757,3.1802685,,,4096,,,,,862.4486778199442,0.005070681,825.5242450304324,0.0050567407,0.011680295,-0.09719132
,,0.005109447,973718,862.4549559979379,825.5265091466933,691.0806,7.596368,3430.8022,3.1695764,,,4096,,,,,862.4549559979379,0.0051389225,825.5265091466933,0.005129769,0.009911998,-0.08869462
,,0.0051094666,973719,862.4591078993761,825.5182631233142,700.4651,7.5884833,3410.7754,3.1630015,,,4096,,,,,862.4591078993761,0.005063512,825.5182631233142,0.0050539114,0.009663656,-0.1010053
,,0.0051094866,973720,862.4633102400387,825.5256817285701,711.4639,7.572501,3387.234,3.154173,,,4096,,,,,862.4633102400387,0.0049725077,825.5256817285701,0.004968059,0.009536246,-0.0960209
