flux,flux_err,cadenceno,sap_flux,kspsap_flux,kspsap_flux_err,quality,orbitid,sap_x,sap_y,sap_bkg,sap_bkg_err,kspsap_flux_sml,kspsap_flux_lag
1.0048109,0.002339636,11559,1.0048109,0.9994986,0.002339636,4096,19,1409.1447,1703.1517,-443.92,804.12,0.99832726,1.0019546
1.0065053,0.002339636,11560,1.0065053,1.0013034,0.002339636,4096,19,1409.143,1703.1552,-538.94,819.61,1.0007108,1.0010713
1.0065683,0.002339636,11561,1.0065683,1.001482,0.002339636,4096,19,1409.1423,1703.155,-469.32,1000.25,1.0008972,1.0013922
1.0017946,0.002339636,11562,1.0017946,0.9968455,0.002339636,4096,19,1409.144,1703.1511,-512.57,877.49,0.9976724,0.9966897
1.0053632,0.002339636,11563,1.0053632,1.000506,0.002339636,4096,19,1409.1423,1703.1526,-550.83,1016.33,1.0002759,1.0011039
0.99972177,0.002339636,11565,0.99972177,0.995102,0.002339636,4096,19,1409.1423,1703.1526,-314.18,920.42,0.9969296,0.9942833
0.9978926,0.002339636,11566,0.9978926,0.99338156,0.002339636,0,19,1409.1418,1703.1532,-129.42,1015.09,0.9970548,0.9905228
1.0056562,0.002339636,11567,1.0056562,1.0012084,0.002339636,0,19,1409.1444,1703.1542,-634.17,953.91,1.0004437,1.0011188
1.0052369,0.002339636,11568,1.0052369,1.0008867,0.002339636,0,19,1409.1444,1703.1528,-416.54,1030.54,1.000073,1.0006431
1.0098557,0.002339636,11569,1.0098557,1.0055782,0.002339636,0,19,1409.1437,1703.1531,-601.93,751.51,1.0035108,1.0068845
1.0040467,0.002339636,11570,1.0040467,0.99988407,0.002339636,0,19,1409.146,1703.153,-447.66,673.25,0.99982876,1.0006309
1.005362,0.002339636,11571,1.005362,1.0012805,0.002339636,0,19,1409.1465,1703.151,-507.79,805.53,1.000492,1.0014213
1.0056326,0.002339636,11572,1.0056326,1.0016351,0.002339636,0,19,1409.1454,1703.1516,-510.5,831.83,1.0007733,1.0019228
1.0067203,0.002339636,11573,1.0067203,1.0028006,0.002339636,0,19,1409.1448,1703.1508,-621.7,740.8,1.0017829,1.0028834
1.0074016,0.002339636,11574,1.0074016,1.0035594,0.002339636,0,19,1409.1455,1703.1515,-563.5,1004.35,1.0025804,1.0045373
1.0039116,0.002339636,11575,1.0039116,1.0001599,0.002339636,0,19,1409.1445,1703.1483,-434.29,947.62,1.0003426,1.0000193
1.0089617,0.002339636,11576,1.0089617,1.0052656,0.002339636,0,19,1409.1458,1703.1482,-697.56,751.46,1.0025717,1.0073295
1.0044653,0.002339636,11577,1.0044653,1.0008577,0.002339636,0,19,1409.1482,1703.1499,-428.16,922.61,1.0018542,1.0006739
1.0024105,0.002339636,11578,1.0024105,0.9988807,0.002339636,0,19,1409.1459,1703.1471,-397.93,630.29,1.0001124,0.9973526
1.0007019,0.002339636,11579,1.0007019,0.99724483,0.002339636,0,19,1409.1478,1703.146,-392.07,722.72,0.99886054,0.9969278
1.0010635,0.002339636,11580,1.0010635,0.99767065,0.002339636,0,19,1409.148,1703.1466,-284.2,857.18,0.9991062,0.99753135
1.002774,0.002339636,11581,1.002774,0.9994389,0.002339636,0,19,1409.1476,1703.1464,-459.6,782.83,0.99986297,0.9997989
1.0039341,0.002339636,11582,1.0039341,1.0006564,0.002339636,0,19,1409.1497,1703.1481,-260.67,625.04,1.0013765,1.0001054
1.0045745,0.002339636,11583,1.0045745,1.0013536,0.002339636,0,19,1409.1493,1703.1456,-668.51,653.77,1.0000772,1.0032835
1.0104253,0.002339636,11584,1.0104253,1.0072428,0.002339636,0,19,1409.1495,1703.1454,-609.68,627.34,1.0034693,1.009927
0.99927676,0.002339636,11585,0.99927676,0.99618465,0.002339636,0,19,1409.15,1703.147,-256.78,623.64,0.99842894,0.99533534
1.0031157,0.002339636,11586,1.0031157,1.0000641,0.002339636,0,19,1409.1498,1703.145,-266.45,884.04,1.000695,0.9981659
1.0110171,0.002339636,11587,1.0110171,1.0079933,0.002339636,0,19,1409.1489,1703.145,-614.35,636.88,1.0041721,1.0109762
0.9968236,0.002339636,11588,0.9968236,0.99389124,0.002339636,0,19,1409.1504,1703.1459,-189.08,675.57,0.99619424,0.9929401
1.0047973,0.002339636,11589,1.0047973,1.0018893,0.002339636,0,19,1409.1511,1703.1428,-435.21,643.67,1.0011716,1.0038432
1.0013063,0.002339636,11590,1.0013063,0.9984544,0.002339636,0,19,1409.1523,1703.1421,-518.28,738.54,0.99858946,0.9986438
1.0048053,0.002339636,11591,1.0048053,1.0019879,0.002339636,0,19,1409.1516,1703.1448,-289.11,694.08,1.0011346,1.0022204
1.004872,0.002339636,11592,1.004872,1.0020971,0.002339636,4096,19,1409.1526,1703.1422,-345.33,925.12,1.0014346,1.0021552
1.0001285,0.002339636,11593,1.0001285,0.9974069,0.002339636,0,19,1409.155,1703.1403,-264.79,741.44,0.99861753,0.9972361
1.0064385,0.002339636,11594,1.0064385,1.0037401,0.002339636,0,19,1409.1525,1703.1421,-447.87,663.52,1.002414,1.0041809
0.99762946,0.002339636,11595,0.99762946,0.99499184,0.002339636,0,19,1409.1552,1703.1431,-222.78,822.33,0.99732196,0.99428415
0.999173,0.002339636,11596,0.999173,0.99656796,0.002339636,0,19,1409.1552,1703.1404,-243.29,853.47,0.9968709,0.9962739
1.0016994,0.002339636,11597,1.0016994,0.9991229,0.002339636,0,19,1409.1553,1703.141,-241.07,795.98,0.9988684,1.0000545
1.0031492,0.002339636,11598,1.0031492,1.0006027,0.002339636,0,19,1409.1542,1703.139,-316.17,582.2,0.9999649,1.0003989
1.0014205,0.002339636,11599,1.0014205,0.99891144,0.002339636,0,19,1409.1552,1703.1418,-184.17,608.18,0.99999386,0.9972501
0.9993611,0.002339636,11600,0.9993611,0.9968884,0.002339636,0,19,1409.156,1703.14,-355.65,510.85,0.99701625,0.9960079
1.0044361,0.002339636,11601,1.0044361,1.0019809,0.002339636,4096,19,1409.1552,1703.138,-426.04,632.57,1.0010027,1.0028437
1.0027851,0.002339636,11602,1.0027851,1.0003629,0.002339636,4096,19,1409.1573,1703.1389,-483.67,643.18,0.9992168,1.0013369
1.0078813,0.002339636,11603,1.0078813,1.0054748,0.002339636,4096,19,1409.1588,1703.1417,-563.98,582.16,1.0034474,1.0074303
1.0044339,0.002339636,11604,1.0044339,1.0020628,0.002339636,4096,19,1409.1575,1703.1396,-310.57,400.47,1.0013193,1.0021966
1.0010033,0.002339636,11605,1.0010033,0.99866575,0.002339636,0,19,1409.1587,1703.1393,-235.73,508.84,0.99863505,0.9984237
1.0023984,0.002339636,11606,1.0023984,1.0000826,0.002339636,0,19,1409.1587,1703.1404,-284.85,539.76,0.9998305,1.0005949
1.0050987,0.002339636,11607,1.0050987,1.0028015,0.002339636,0,19,1409.1604,1703.138,-333.54,537.68,1.0016861,1.0028579
0.9993758,0.002339636,11608,0.9993758,0.99711436,0.002339636,0,19,1409.1597,1703.1354,-232.2,512.21,0.9983974,0.99603415
1.0013498,0.002339636,11609,1.0013498,0.9991062,0.002339636,0,19,1409.1581,1703.138,-207.74,653.81,0.9987403,0.999589
1.0015893,0.002339636,11610,1.0015893,0.9993669,0.002339636,0,19,1409.1586,1703.1375,-168.03,622.46,0.9999552,0.99878156
1.0022123,0.002339636,11611,1.0022123,1.0000097,0.002339636,0,19,1409.1595,1703.1359,-216.31,701.21,1.0005087,0.99993587
1.0049912,0.002339636,11612,1.0049912,1.0028033,0.002339636,0,19,1409.1594,1703.1385,-318.69,490.47,1.0009122,1.0033495
1.0060706,0.002339636,11613,1.0060706,1.0039005,0.002339636,0,19,1409.1597,1703.1383,-379.92,660.53,1.0020381,1.0050077
1.0022774,0.002339636,11614,1.0022774,1.0001343,0.002339636,0,19,1409.1613,1703.1355,-320.98,547.17,0.99962324,1.0010484
1.0022895,0.002339636,11615,1.0022895,1.0001651,0.002339636,0,19,1409.1599,1703.1376,-284.4,566.98,1.000181,1.0001651
0.9983852,0.002339636,11616,0.9983852,0.9962879,0.002339636,0,19,1409.1613,1703.1342,-96.68,640.11,0.99724835,0.99545604
1.0053139,0.002339636,11617,1.0053139,1.00322,0.002339636,0,19,1409.1598,1703.1349,-441.61,734.2,0.99989897,1.0054113
1.0015099,0.002339636,11618,1.0015099,0.9994415,0.002339636,0,19,1409.1587,1703.1327,-336.79,568.38,0.99957323,0.9999412
0.99817616,0.002339636,11619,0.99817616,0.99613214,0.002339636,0,19,1409.1616,1703.1354,-84.31,484.32,0.9974201,0.9956536
1.0018594,0.002339636,11620,1.0018594,0.99982524,0.002339636,0,19,1409.162,1703.1343,-209.29,614.41,1.0000887,1.0001098
1.0014086,0.002339636,11621,1.0014086,0.99939233,0.002339636,0,19,1409.1617,1703.1335,-266.07,758.06,0.9991299,1.0001705
1.0012357,0.002339636,11622,1.0012357,0.9992361,0.002339636,0,19,1409.1622,1703.1349,-94.54,560.12,0.9996417,0.999582
0.9999709,0.002339636,11623,0.9999709,0.99799055,0.002339636,0,19,1409.1635,1703.1354,-284.42,678.14,0.9990299,0.99776965
1.0046339,0.002339636,11624,1.0046339,1.0026615,0.002339636,0,19,1409.1606,1703.1346,-279.95,461.98,1.0018138,1.0032121
0.9996782,0.002339636,11625,0.9996782,0.997732,0.002339636,0,19,1409.1608,1703.1327,-172.77,482.08,0.99843246,0.99759614
1.0021774,0.002339636,11626,1.0021774,1.0002433,0.002339636,0,19,1409.1616,1703.1318,-204.64,575.55,1.0002873,1.0000817
0.99769604,0.002339636,11627,0.99769604,0.99578744,0.002339636,0,19,1409.1622,1703.1335,-26.36,597.58,0.99756724,0.9950076
0.9996247,0.002339636,11628,0.9996247,0.99772936,0.002339636,0,19,1409.1614,1703.1316,-192.6,552.46,0.9990378,0.9974253
0.99912316,0.002339636,11629,0.99912316,0.9972457,0.002339636,0,19,1409.163,1703.135,-51.22,779.42,0.99811506,0.9963815
1.005503,0.002339636,11630,1.005503,1.0036316,0.002339636,0,19,1409.163,1703.1327,-342.56,467.7,1.0016615,1.0054077
1.0069962,0.002339636,11631,1.0069962,1.0051394,0.002339636,0,19,1409.1637,1703.1342,-102.49,502.25,1.0041686,1.0045815
1.0013644,0.002339636,11632,1.0013644,0.99953634,0.002339636,0,19,1409.1635,1703.1322,-228.76,534.09,0.99957323,1.000108
0.99947536,0.002339636,11633,0.99947536,0.9976689,0.002339636,0,19,1409.1628,1703.1324,75.89,534.33,0.99873334,0.9961033
1.0060284,0.002339636,11634,1.0060284,1.0042294,0.002339636,0,19,1409.1643,1703.1305,-321.43,709.02,1.0029724,1.0056338
0.99931574,0.002339636,11635,0.99931574,0.997548,0.002339636,0,19,1409.1621,1703.1298,-27.59,522.68,0.9978968,0.99636316
