flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
26397.436,19.184057,-0.0024385625,348415,1216.748601581549,1384.4658906257541,24656.809,17.919964,1581.2643,4.6501884,26397.436,19.184057,0,,,,,1216.748601581549,0.00058163377,1384.4658906257541,0.00057703484,-0.0050414824,-0.0066715665
26368.395,19.177322,-0.0024385902,348416,1216.7505384412757,1384.469817171503,24629.303,17.913673,1581.8053,4.6492505,26368.395,19.177322,0,,,,,1216.7505384412757,0.000581672,1384.469817171503,0.0005774923,-0.0024158421,-0.0025061835
26361.0,19.177023,-0.0024386179,348417,1216.7491511403393,1384.4707293466881,24630.914,17.913391,1578.8789,4.6543837,26361.0,19.177023,0,,,,,1216.7491511403393,0.0005821179,1384.4707293466881,0.0005772283,-0.0038053622,-0.00089210726
26376.562,19.179266,-0.0024386456,348418,1216.743879631004,1384.468072381987,24634.256,17.915487,1584.52,4.6610894,26376.562,19.179266,0,,,,,1216.743879631004,0.00058200065,1384.468072381987,0.000577462,-0.010291722,-0.0036793095
26381.096,19.1844,-0.0024386733,348419,1216.7496082728348,1384.4717169906528,24649.742,17.920284,1587.6285,4.6567726,26381.096,19.1844,0,,,,,1216.7496082728348,0.00058115245,1384.4717169906528,0.0005767523,-0.0025041273,-0.0001285784
26392.932,19.178406,-0.002438701,348420,1216.7413556947902,1384.4653834796993,24643.855,17.914684,1579.0825,4.6490383,26392.932,19.178406,0,,,,,1216.7413556947902,0.00058186275,1384.4653834796993,0.0005778763,-0.010515548,-0.0051066177
26412.424,19.196302,-0.0024387287,348421,1216.7496926459567,1384.4667951609943,24669.297,17.931402,1588.0101,4.6621013,26412.424,19.196302,0,,,,,1216.7496926459567,0.00058152695,1384.4667951609943,0.000577859,-0.0024160123,-0.00410324
26429.648,19.201746,-0.0024387564,348422,1216.7522057992755,1384.4688649814734,24690.092,17.936487,1578.6632,4.654758,26429.648,19.201746,0,,,,,1216.7522057992755,0.0005813203,1384.4688649814734,0.00057740713,-0.0021174746,-0.002477521
26404.854,19.19138,-0.0024387839,348423,1216.7443817826745,1384.4674615708705,24668.703,17.926804,1580.0498,4.6502852,26404.854,19.19138,0,,,,,1216.7443817826745,0.00058174116,1384.4674615708705,0.0005773998,-0.0088943755,-0.004456896
26370.355,19.173979,-0.0024388116,348424,1216.7506842763362,1384.4727928494792,24623.729,17.91055,1578.2543,4.65493,26370.355,19.173979,0,,,,,1216.7506842763362,0.0005826342,1384.4727928494792,0.0005774411,-0.0016771507,0.001381139
26388.555,19.190187,-0.0024388393,348425,1216.7497340593998,1384.470461290618,24646.994,17.92569,1586.5203,4.659464,26388.555,19.190187,0,,,,,1216.7497340593998,0.00058254064,1384.470461290618,0.0005776449,-0.0037160255,-0.0020022595
26393.365,19.191996,-0.002438867,348426,1216.748159346558,1384.4661501650628,24654.17,17.92738,1592.8483,4.66418,26393.365,19.191996,0,,,,,1216.748159346558,0.00058145844,1384.4661501650628,0.0005781396,-0.0049610604,-0.0057196445
26341.557,19.167501,-0.0024388947,348427,1216.7477366204832,1384.4683695434096,24607.451,17.9045,1578.4574,4.6505175,26341.557,19.167501,0,,,,,1216.7477366204832,0.00058252236,1384.4683695434096,0.00057809823,-0.004990597,-0.0022975865
26379.771,19.185148,-0.0024389222,348428,1216.74924835561,1384.4694764548858,24643.219,17.920982,1587.9167,4.6644764,26379.771,19.185148,0,,,,,1216.74924835561,0.0005817491,1384.4694764548858,0.00057779753,-0.0045274086,-0.0012948395
26372.035,19.186329,-0.00243895,348429,1216.7456484193576,1384.4669839658911,24636.348,17.922085,1579.5059,4.663529,26372.035,19.186329,0,,,,,1216.7456484193576,0.000582497,1384.4669839658911,0.0005776358,-0.007367727,-0.0048356173
26354.559,19.17417,-0.0024389776,348430,1216.7500790042905,1384.470874452464,24620.031,17.910727,1581.749,4.656143,26354.559,19.17417,0,,,,,1216.7500790042905,0.00058206654,1384.470874452464,0.0005775263,-0.003722184,-0.00015263085
26384.188,19.181644,-0.0024390053,348431,1216.7468752745876,1384.4668064986286,24646.676,17.91771,1577.0917,4.6437693,26384.188,19.181644,0,,,,,1216.7468752745876,0.0005819093,1384.4668064986286,0.00057756243,-0.0065714307,-0.0053147706
26378.117,19.18377,-0.0024390328,348432,1216.7488623332738,1384.4697693078315,24638.986,17.919695,1583.65,4.6531143,26378.117,19.18377,0,,,,,1216.7488623332738,0.0005821788,1384.4697693078315,0.00057784835,-0.0048266277,-0.0016129677
26407.412,19.193922,-0.0024390605,348433,1216.7480473578032,1384.4701022997833,24663.332,17.929178,1584.0455,4.654845,26407.412,19.193922,0,,,,,1216.7480473578032,0.00058104855,1384.4701022997833,0.0005771734,-0.003941681,-0.0021089718
26370.512,19.17611,-0.0024390882,348434,1216.7492824647811,1384.4682417343038,24631.71,17.912539,1586.9387,4.656747,26370.512,19.17611,0,,,,,1216.7492824647811,0.0005814158,1384.4682417343038,0.00057758833,-0.0037780118,-0.0033283583
26374.295,19.171013,-0.0024391157,348435,1216.746673537683,1384.4693039812232,24632.424,17.90778,1574.1414,4.643049,26374.295,19.171013,0,,,,,1216.746673537683,0.00058200693,1384.4693039812232,0.0005775257,-0.006070399,-0.0019272979
26377.654,19.178043,-0.0024391434,348436,1216.7535617378205,1384.4689629466764,24637.78,17.914347,1584.5044,4.6516924,26377.654,19.178043,0,,,,,1216.7535617378205,0.00058151135,1384.4689629466764,0.00057727186,1.6247015e-05,-0.0031997985
26413.625,19.18863,-0.0024391708,348437,1216.7454583307233,1384.4718545331616,24667.193,17.924234,1578.1956,4.6508403,26413.625,19.18863,0,,,,,1216.7454583307233,0.00058149965,1384.4718545331616,0.00057781505,-0.0077049695,0.0005115784
26375.357,19.178755,-0.0024391985,348438,1216.7477281632441,1384.4650520458074,24633.523,17.91501,1584.311,4.6610622,26375.357,19.178755,0,,,,,1216.7477281632441,0.00058165216,1384.4650520458074,0.0005778289,-0.0060676597,-0.007294029
26379.688,19.178633,-0.0024392263,348439,1216.7507530542814,1384.4713424366428,24638.684,17.914898,1579.4996,4.6528883,26379.688,19.178633,0,,,,,1216.7507530542814,0.0005815143,1384.4713424366428,0.0005770423,-0.002691002,-0.0010729608
26346.14,19.171246,-0.0024392537,348440,1216.7444127492797,1384.4612998498624,24611.014,17.907995,1582.4218,4.6514006,26346.14,19.171246,0,,,,,1216.7444127492797,0.0005829855,1384.4612998498624,0.000578167,-0.009989747,-0.010780188
26405.203,19.180403,-0.0024392814,348441,1216.7533754376173,1384.4759467242532,24648.648,17.91655,1581.0912,4.6577115,26405.203,19.180403,0,,,,,1216.7533754376173,0.0005822714,1384.4759467242532,0.000578513,-0.00023740111,0.0050511546
26376.305,19.178717,-0.002439309,348442,1216.750796818607,1384.4703411579505,24624.164,17.914974,1586.1666,4.66244,26376.305,19.178717,0,,,,,1216.750796818607,0.0005819912,1384.4703411579505,0.0005785121,-0.0030652455,-0.0011931536
26400.184,19.187206,-0.0024393366,348443,1216.7537554749326,1384.4721552998078,24646.799,17.922905,1582.8029,4.654348,26400.184,19.187206,0,,,,,1216.7537554749326,0.00058168743,1384.4721552998078,0.0005786997,0.0012784961,0.00052180485
26358.64,19.170813,-0.002439364,348444,1216.7490929633966,1384.469989004489,24603.26,17.90759,1586.5873,4.6534758,26358.64,19.170813,0,,,,,1216.7490929633966,0.000583318,1384.469989004489,0.000578515,-0.0034817155,-0.0011257462
26379.346,19.178272,-0.0024393918,348445,1216.7420412346635,1384.4579470446365,24635.094,17.91456,1581.2196,4.649724,26379.346,19.178272,0,,,,,1216.7420412346635,0.0005822442,1384.4579470446365,0.00057872775,-0.01172387,-0.013277414
