flux,flux_err,cadenceno,sap_flux,kspsap_flux,kspsap_flux_err,quality,orbitid,sap_x,sap_y,sap_bkg,sap_bkg_err,kspsap_flux_sml,kspsap_flux_lag
0.9953562,0.0021533568,226028,0.9953562,0.99513465,0.0021533568,6144,117,1684.0413,1228.2406,-8259.62,348.4,1.005868,0.99473727
1.0016547,0.0021533568,226029,1.0016547,1.0034897,0.0021533568,4096,118,1684.0414,1228.239,-8306.72,322.44,1.0033504,1.0040907
0.9984626,0.0021533568,226030,0.9984626,1.0001988,0.0021533568,6144,0,1684.0404,1228.2397,-8256.21,298.77,0.9998948,1.0003726
1.0003029,0.0021533568,226031,1.0003029,1.0019511,0.0021533568,6144,0,1684.0405,1228.2388,-8281.82,329.46,1.0024478,1.0021132
0.9974022,0.0021533568,226032,0.9974022,0.9989566,0.0021533568,4096,0,1684.04,1228.243,-8382.32,248.01,0.99833256,0.9993849
0.99589187,0.0021533568,226033,0.99589187,0.997357,0.0021533568,4096,0,1684.0413,1228.2408,-8261.99,283.94,0.9994755,0.9968411
0.9948253,0.0021533568,226034,0.9948253,0.99620396,0.0021533568,4096,0,1684.0398,1228.2423,-8270.9,376.55,0.99612325,0.9966492
0.99901223,0.0021533568,226035,0.99901223,1.0003134,0.0021533568,0,0,1684.0393,1228.2421,-8062.43,401.03,1.0002708,0.9997401
0.9985865,0.0021533568,226036,0.9985865,0.9998058,0.0021533568,0,0,1684.0402,1228.243,-8248.55,237.53,1.0001538,0.99909073
1.0002444,0.0021533568,226037,1.0002444,1.0013863,0.0021533568,0,0,1684.0398,1228.2426,-8088.76,291.57,1.0011214,1.0017391
0.99750084,0.0021533568,226038,0.99750084,0.99856234,0.0021533568,2048,0,1684.0386,1228.2451,-8116.77,209.28,0.9976808,0.9991456
0.9954099,0.0021533568,226039,0.9954099,0.99639404,0.0021533568,0,0,1684.0397,1228.245,-8269.33,346.35,0.9969702,0.9967906
0.9989793,0.0021533568,226040,0.9989793,0.99989355,0.0021533568,2048,0,1684.0378,1228.2441,-8147.88,255.81,0.99889636,1.0006535
0.9985308,0.0021533568,226041,0.9985308,0.9993733,0.0021533568,2048,0,1684.0387,1228.2428,-8305.89,311.97,1.0001276,0.9992243
1.0005969,0.0021533568,226042,1.0005969,1.0013716,0.0021533568,0,0,1684.0399,1228.244,-8430.7,307.15,1.0011725,1.001718
0.99712217,0.0021533568,226043,0.99712217,0.997827,0.0021533568,0,0,1684.0386,1228.2454,-8212.4,220.58,0.9984614,0.9966344
1.0022794,0.0021533568,226044,1.0022794,1.0029223,0.0021533568,0,0,1684.0402,1228.2446,-8295.86,204.26,1.0005138,1.003758
1.0001581,0.0021533568,226045,1.0001581,1.0007361,0.0021533568,0,0,1684.0402,1228.2473,-8281.18,338.55,1.0000451,1.0000821
0.9990026,0.0021533568,226046,0.9990026,0.9995187,0.0021533568,0,0,1684.039,1228.2456,-8344.43,274.39,0.99963486,0.99912494
0.9992465,0.0021533568,226047,0.9992465,0.9997034,0.0021533568,0,0,1684.0388,1228.2477,-8253.33,362.23,1.0009401,0.9989622
1.0018803,0.0021533568,226048,1.0018803,1.002281,0.0021533568,0,0,1684.0381,1228.2473,-8296.64,323.71,1.0020016,1.0017494
1.001378,0.0021533568,226049,1.001378,1.0017233,0.0021533568,0,0,1684.0382,1228.2495,-8350.36,209.79,1.000323,1.0016748
0.99967784,0.0021533568,226050,0.99967784,0.9999693,0.0021533568,0,0,1684.039,1228.2452,-8249.44,336.47,1.0008765,0.9987191
0.9994125,0.0021533568,226051,0.9994125,0.9996528,0.0021533568,0,0,1684.0383,1228.2506,-8596.59,246.03,1.000117,0.9996402
1.0002078,0.0021533568,226052,1.0002078,1.0003992,0.0021533568,0,0,1684.0392,1228.2509,-8308.17,299.83,0.99999976,0.999798
1.0001124,0.0021533568,226053,1.0001124,1.0002569,0.0021533568,0,0,1684.038,1228.2485,-8265.66,332.42,0.9993895,1.0005397
0.9999102,0.0021533568,226054,0.9999102,1.0000098,0.0021533568,2048,0,1684.0396,1228.247,-8210.03,385.59,1.0008717,0.99934447
1.002536,0.0021533568,226055,1.002536,1.0025929,0.0021533568,0,0,1684.0386,1228.2512,-8273.93,282.58,1.0015814,1.0029807
0.995944,0.0021533568,226056,0.995944,0.9959601,0.0021533568,0,0,1684.0381,1228.2489,-8274.59,318.07,0.9963369,0.9961984
0.9975695,0.0021533568,226057,0.9975695,0.9975471,0.0021533568,2048,0,1684.0383,1228.2493,-8294.92,182.07,0.998968,0.99746126
1.0013182,0.0021533568,226058,1.0013182,1.0012593,0.0021533568,0,0,1684.0391,1228.2511,-8249.35,275.71,1.001684,1.0002506
1.0022284,0.0021533568,226059,1.0022284,1.0021349,0.0021533568,2048,0,1684.0397,1228.2518,-8379.05,202.07,1.0014096,1.0019467
1.0039443,0.0021533568,226060,1.0039443,1.0038184,0.0021533568,0,0,1684.0393,1228.2501,-8328.45,202.42,1.0015105,1.0046512
0.9977541,0.0021533568,226061,0.9977541,0.9975989,0.0021533568,0,0,1684.0396,1228.2513,-8317.13,205.64,0.99814385,0.99741286
0.9992464,0.0021533568,226062,0.9992464,0.999063,0.0021533568,0,0,1684.0378,1228.2537,-8294.03,258.19,0.9981233,1.0000542
0.9985315,0.0021533568,226063,0.9985315,0.9983225,0.0021533568,0,0,1684.038,1228.2513,-8325.91,272.7,0.99852204,0.99806136
1.0035114,0.0021533568,226064,1.0035114,1.0032777,0.0021533568,2048,0,1684.0394,1228.253,-8252.11,290.12,1.0024976,1.0036225
1.000484,0.0021533568,226065,1.000484,1.0002295,0.0021533568,0,0,1684.0385,1228.2507,-8273.77,286.69,1.0010239,0.9999683
1.0006421,0.0021533568,226066,1.0006421,1.0003681,0.0021533568,0,0,1684.0408,1228.2517,-8492.21,319.9,1.0012673,1.0008266
0.9983166,0.0021533568,226067,0.9983166,0.99802625,0.0021533568,0,0,1684.0381,1228.2521,-8458.0,368.0,0.9982446,0.99834484
1.0001764,0.0021533568,226068,1.0001764,0.99987054,0.0021533568,0,0,1684.0381,1228.2549,-8331.53,278.86,0.9986812,1.0011597
1.0017029,0.0021533568,226069,1.0017029,1.0013837,0.0021533568,0,0,1684.0371,1228.2529,-8446.68,220.29,1.0014611,1.0022591
0.9985568,0.0021533568,226070,0.9985568,0.9982281,0.0021533568,2048,0,1684.039,1228.2548,-8242.57,296.25,0.9989323,0.9976812
1.0042324,0.0021533568,226071,1.0042324,1.0038934,0.0021533568,2048,0,1684.0385,1228.2551,-8442.42,218.96,1.0035971,1.0042984
1.0012267,0.0021533568,226072,1.0012267,1.0008825,0.0021533568,0,0,1684.038,1228.2539,-8336.7,295.76,1.0009435,1.0011444
0.99864936,0.0021533568,226073,0.99864936,0.99830216,0.0021533568,2048,0,1684.0378,1228.2544,-8302.21,258.56,0.9986185,0.9976865
1.0016463,0.0021533568,226074,1.0016463,1.0012963,0.0021533568,2048,0,1684.0398,1228.2551,-8371.05,309.0,1.0018618,1.00192
1.0001789,0.0021533568,226075,1.0001789,0.99982995,0.0021533568,0,0,1684.0387,1228.256,-8232.9,259.79,0.9987444,1.0009807
0.99696577,0.0021533568,226076,0.99696577,0.99662066,0.0021533568,2048,0,1684.0391,1228.2555,-8171.5,291.06,0.9979038,0.995863
1.0017335,0.0021533568,226077,1.0017335,1.0013918,0.0021533568,0,0,1684.0385,1228.2543,-8222.66,278.02,1.0030999,1.0013353
0.998242,0.0021533568,226078,0.998242,0.9979086,0.0021533568,0,0,1684.039,1228.2555,-8384.81,309.36,0.9974643,0.99822986
1.0044506,0.0021533568,226079,1.0044506,1.0041246,0.0021533568,0,0,1684.0363,1228.2565,-8293.48,328.24,1.0030752,1.004531
1.0004965,0.0021533568,226080,1.0004965,1.0001837,0.0021533568,0,0,1684.0385,1228.2584,-8195.67,319.33,1.0006301,1.0001389
1.0007741,0.0021533568,226081,1.0007741,1.0004752,0.0021533568,0,0,1684.0378,1228.255,-8322.4,277.9,1.0006407,1.0011542
0.9998301,0.0021533568,226082,0.9998301,0.9995478,0.0021533568,0,0,1684.0381,1228.2577,-8227.96,402.48,1.0008076,0.99912184
0.9957132,0.0021533568,226083,0.9957132,0.9954505,0.0021533568,0,0,1684.0382,1228.2582,-8035.76,243.28,0.996812,0.9954477
