flux,flux_err,cadenceno,sap_flux,det_flux,det_flux_err,quality,orbitid,sap_x,sap_y,sap_bkg,sap_bkg_err,det_flux_sml,det_flux_lag,sys_rm_flux
0.99449307,0.004712749,1100730,0.99449307,1.0004145,0.004712749,0,0,1563.4318,1687.2769,287.6,175.64,1.0003597,1.0001612,0.9944498
0.99267215,0.004712749,1100731,0.99267215,0.9988187,0.004712749,0,0,1563.4285,1687.2725,74.81,175.33,0.99963933,0.9969361,0.9928149
0.99290377,0.004712749,1100732,0.99290377,0.9984676,0.004712749,0,0,1563.4386,1687.2794,18.58,205.44,0.9985766,1.0001723,0.99241847
0.99621195,0.004712749,1100733,0.99621195,1.003132,0.004712749,0,0,1563.4329,1687.2739,-89.03,172.49,1.0019116,1.0015088,0.99700797
0.9922378,0.004712749,1100734,0.9922378,0.99882704,0.004712749,0,0,1563.4336,1687.2778,36.83,203.34,1.0000589,0.99830693,0.9926842
0.9903147,0.004712749,1100735,0.9903147,0.9966208,0.004712749,0,0,1563.436,1687.2778,106.34,228.96,0.99835443,0.9960944,0.9904475
0.9938165,0.004712749,1100736,0.9938165,1.0001632,0.004712749,0,0,1563.4337,1687.2765,19.44,176.96,1.0012994,1.0003833,0.993925
1.0031806,0.004712749,1100737,1.0031806,1.0093918,0.004712749,0,0,1563.432,1687.276,-33.29,214.58,1.0051163,1.0097511,1.0030535
0.9966207,0.004712749,1100738,0.9966207,1.0019252,0.004712749,0,0,1563.4331,1687.2775,180.49,175.14,1.0013835,1.001174,0.99559295
0.9893833,0.004712749,1100739,0.9893833,0.9953836,0.004712749,0,0,1563.4329,1687.2776,79.88,117.35,0.99806136,0.99220973,0.98905313
0.9887397,0.004712749,1100740,0.9887397,0.99532944,0.004712749,0,0,1563.4331,1687.2737,181.23,182.73,0.9999951,0.994813,0.98896074
0.9960884,0.004712749,1100741,0.9960884,1.0028931,0.004712749,0,0,1563.4365,1687.2787,-98.51,158.72,1.0030951,1.003415,0.9964382
1.0021528,0.004712749,1100742,1.0021528,1.0085083,0.004712749,0,0,1563.4341,1687.2744,-73.95,155.69,1.0059662,1.0101187,1.0019802
0.9939554,0.004712749,1100743,0.9939554,1.0009329,0.004712749,0,0,1563.431,1687.2777,-42.65,189.82,0.9987982,1.0044745,0.9944182
0.9945792,0.004712749,1100744,0.9945792,0.9998274,0.004712749,0,0,1563.4333,1687.2772,51.0,238.46,1.0005105,1.0029033,0.9932851
0.9950306,0.004712749,1100745,0.9950306,1.0015798,0.004712749,0,0,1563.4303,1687.2737,133.91,168.14,1.0009385,1.0027628,0.9949923
0.98845416,0.004712749,1100746,0.98845416,0.99496824,0.004712749,0,0,1563.4327,1687.2753,205.78,182.58,0.9964095,0.9933416,0.9883917
0.9881636,0.004712749,1100747,0.9881636,0.9949249,0.004712749,0,0,1563.4309,1687.2788,81.61,152.09,0.99700445,0.99511266,0.988317
0.9959385,0.004712749,1100748,0.9959385,1.0030972,0.004712749,0,0,1563.4338,1687.2778,79.8,167.43,1.0001583,1.0062696,0.9964041
0.9844455,0.004712749,1100749,0.9844455,0.9910845,0.004712749,0,0,1563.4355,1687.2762,86.69,186.36,0.9956202,0.9886773,0.9844419
0.9891347,0.004712749,1100750,0.9891347,0.9961196,0.004712749,0,0,1563.4335,1687.2745,45.94,220.21,0.99752426,0.9965707,0.98941433
0.992636,0.004712749,1100751,0.992636,0.9996212,0.004712749,0,0,1563.4376,1687.2755,55.78,208.43,1.0002929,1.001784,0.9928642
0.9927147,0.004712749,1100752,0.9927147,0.9985249,0.004712749,0,0,1563.4313,1687.2765,44.67,153.55,0.99991333,0.9947949,0.9917481
0.99036473,0.004712749,1100753,0.99036473,0.9970355,0.004712749,0,0,1563.4359,1687.2755,-41.1,181.25,0.9961545,0.99819124,0.9902425
0.9966405,0.004712749,1100754,0.9966405,1.0037717,0.004712749,0,0,1563.4376,1687.2783,-150.72,183.36,1.0021901,1.0074868,0.9969071
0.9913306,0.004712749,1100755,0.9913306,0.9983499,0.004712749,0,0,1563.431,1687.2765,218.24,154.57,0.9973935,1.0006654,0.9914978
0.991658,0.004712749,1100756,0.991658,0.9989616,0.004712749,0,0,1563.4355,1687.2782,22.71,185.88,1.0006943,0.99753386,0.9920815
0.99421096,0.004712749,1100757,0.99421096,1.0014244,0.004712749,0,0,1563.4349,1687.2747,48.3,133.61,0.9987893,1.004764,0.9945042
0.99434775,0.004712749,1100758,0.99434775,1.00187,0.004712749,0,0,1563.4313,1687.2739,-143.16,109.07,1.0015558,1.0022604,0.9949244
0.99135673,0.004712749,1100759,0.99135673,0.99859685,0.004712749,0,0,1563.4342,1687.2778,47.92,201.6,0.99970657,0.99935514,0.9916525
0.9885411,0.004712749,1100760,0.9885411,0.9957198,0.004712749,0,0,1563.4377,1687.2767,-47.69,135.41,0.9965545,0.99678063,0.98877484
0.9881963,0.004712749,1100761,0.9881963,0.99556,0.004712749,0,0,1563.4318,1687.2747,72.35,196.55,0.9960915,0.9950444,0.9885963
0.9934307,0.004712749,1100762,0.9934307,1.0007473,0.004712749,0,0,1563.4373,1687.2765,67.55,181.63,1.0005165,1.0024011,0.9937281
0.99071515,0.004712749,1100763,0.99071515,0.9980142,0.004712749,0,0,1563.4323,1687.2762,61.91,156.2,0.9997283,0.9967276,0.9909957
0.9944948,0.004712749,1100764,0.9944948,1.0017707,0.004712749,0,0,1563.4331,1687.2762,20.99,187.33,1.001146,1.0044866,0.99470806
0.99450964,0.004712749,1100765,0.99450964,1.0015867,0.004712749,0,0,1563.4362,1687.2745,76.9,174.49,0.99917626,1.0039952,0.99450815
0.99237823,0.004712749,1100766,0.99237823,0.99981815,0.004712749,0,0,1563.4341,1687.2749,35.47,183.84,1.0005296,1.0003641,0.9927357
0.9891019,0.004712749,1100767,0.9891019,0.9953899,0.004712749,0,0,1563.4341,1687.2749,58.66,209.98,0.9949238,0.9973617,0.98832315
0.9877945,0.004712749,1100768,0.9877945,0.99549603,0.004712749,0,0,1563.4333,1687.2777,56.68,184.31,0.9949249,0.99667335,0.9884135
0.989313,0.004712749,1100769,0.989313,0.9962379,0.004712749,0,0,1563.4316,1687.2771,89.43,175.46,0.99898046,0.995265,0.98913574
0.99147636,0.004712749,1100770,0.99147636,0.9982417,0.004712749,0,0,1563.4336,1687.2778,22.85,133.17,0.9995741,0.99944645,0.9911115
0.9909631,0.004712749,1100771,0.9909631,0.9981221,0.004712749,0,0,1563.4354,1687.2731,79.23,108.22,0.9978054,0.9988028,0.9909796
0.99030846,0.004712749,1100772,0.99030846,0.99704874,0.004712749,0,0,1563.4338,1687.2744,92.63,129.16,0.99815977,0.9964433,0.9899014
0.99614656,0.004712749,1100773,0.99614656,1.003424,0.004712749,0,0,1563.4331,1687.2767,-63.39,148.34,0.99984,1.0042077,0.996219
0.99039257,0.004712749,1100774,0.99039257,0.99748546,0.004712749,0,0,1563.4347,1687.2773,178.74,95.33,0.99783,0.9993466,0.9903116
0.9993854,0.004712749,1100775,0.9993854,1.0065763,0.004712749,0,0,1563.4342,1687.2745,-170.28,191.96,1.0036421,1.0063446,0.9993261
0.99417084,0.004712749,1100776,0.99417084,1.0005239,0.004712749,0,0,1563.4342,1687.277,59.99,170.44,0.9999541,0.9998594,0.993307
0.988188,0.004712749,1100777,0.988188,0.99573946,0.004712749,0,0,1563.4366,1687.2737,93.61,192.04,0.9962684,0.9938876,0.9885474
0.99443746,0.004712749,1100778,0.99443746,1.0017787,0.004712749,0,0,1563.4321,1687.2764,85.35,210.65,0.99960864,1.0022432,0.9945337
0.99784505,0.004712749,1100779,0.99784505,1.0053607,0.004712749,0,0,1563.4355,1687.2749,-135.61,153.45,1.0031139,1.0042365,0.998081
0.99286646,0.004712749,1100780,0.99286646,0.9995837,0.004712749,0,0,1563.4343,1687.2787,-45.68,180.55,0.9983807,0.9995743,0.9923375
0.99170506,0.004712749,1100781,0.99170506,0.99880725,0.004712749,0,0,1563.4342,1687.2745,71.25,173.98,0.99769104,0.99974495,0.9915589
0.9921236,0.004712749,1100782,0.9921236,0.9998492,0.004712749,0,0,1563.4343,1687.2762,200.58,211.05,1.0029883,0.9974238,0.99258596
0.9991543,0.004712749,1100783,0.9991543,1.0063276,0.004712749,0,0,1563.4344,1687.2783,-27.71,211.92,1.0038313,1.0078061,0.99901044
0.9922512,0.004712749,1100784,0.9922512,0.99974036,0.004712749,0,0,1563.4363,1687.2767,65.97,233.85,0.99969345,0.99907017,0.99246454
0.99194443,0.004712749,1100785,0.99194443,0.9994922,0.004712749,0,0,1563.4363,1687.2769,-169.2,145.01,1.0004327,0.9978506,0.99221224
0.9857174,0.004712749,1100786,0.9857174,0.99278516,0.004712749,0,0,1563.4352,1687.2753,143.23,122.05,0.9943305,0.99498373,0.9855484
0.99028915,0.004712749,1100787,0.99028915,0.99762106,0.004712749,0,0,1563.4329,1687.2775,127.34,208.05,0.99902844,0.9958961,0.9903438
0.98873377,0.004712749,1100788,0.98873377,0.9967612,0.004712749,0,0,1563.4369,1687.2766,-81.97,159.41,0.995722,0.9964379,0.9894854
0.9985652,0.004712749,1100789,0.9985652,1.005131,0.004712749,0,0,1563.4324,1687.2764,31.48,129.07,1.0020529,1.0041713,0.99778956
0.9944572,0.004712749,1100790,0.9944572,1.0014708,0.004712749,0,0,1563.4337,1687.2786,10.64,193.19,0.99876934,1.0031613,0.99415195
0.9909245,0.004712749,1100791,0.9909245,0.99849546,0.004712749,0,0,1563.4318,1687.2754,161.29,215.19,0.99817675,0.9958209,0.99119455
0.99746835,0.004712749,1100792,0.99746835,1.005272,0.004712749,0,0,1563.4355,1687.2756,97.4,256.42,1.0028403,1.0069175,0.99791807
0.992925,0.004712749,1100793,0.992925,1.0000386,0.004712749,0,0,1563.4338,1687.2761,-26.97,145.44,1.0006483,1.0021468,0.9927197
0.98695695,0.004712749,1100794,0.98695695,0.9948466,0.004712749,0,0,1563.436,1687.2738,55.7,182.71,0.9960875,0.99066824,0.9875628
1.0011185,0.004712749,1100795,1.0011185,1.0082713,0.004712749,0,0,1563.4342,1687.2777,93.75,135.5,1.005875,1.0098798,1.0008867
0.98710513,0.004712749,1100796,0.98710513,0.9952384,0.004712749,0,0,1563.4333,1687.276,58.05,172.28,0.9962868,0.99443156,0.98794687
0.9908178,0.004712749,1100797,0.9908178,0.9976836,0.004712749,0,0,1563.4362,1687.2758,30.16,183.51,0.99617463,0.99915326,0.990372
0.99215776,0.004712749,1100798,0.99215776,0.9997573,0.004712749,0,0,1563.4343,1687.2745,-4.39,166.61,1.0003662,0.99843985,0.99242866
0.99596345,0.004712749,1100799,0.99596345,1.0034776,0.004712749,0,0,1563.4353,1687.2794,73.07,136.89,1.0007776,1.0065047,0.99612
0.9999157,0.004712749,1100800,0.9999157,1.0071182,0.004712749,0,0,1563.4363,1687.2756,-148.73,233.28,1.0041176,1.0066735,0.99973255
0.99313456,0.004712749,1100801,0.99313456,1.000504,0.004712749,0,0,1563.4338,1687.2769,-27.08,137.01,0.9987573,1.0024796,0.9931656
0.9913088,0.004712749,1100802,0.9913088,0.99817145,0.004712749,0,0,1563.4331,1687.275,210.04,144.44,0.99967855,0.99559873,0.99084914
0.9940936,0.004712749,1100803,0.9940936,1.0018415,0.004712749,0,0,1563.4346,1687.2764,89.23,174.02,1.0014026,1.0039698,0.9944914
0.9912878,0.004712749,1100804,0.9912878,0.99875814,0.004712749,0,0,1563.4355,1687.2742,134.4,179.05,0.99904865,0.9968404,0.9914299
0.9994142,0.004712749,1100805,0.9994142,1.0069441,0.004712749,0,0,1563.4319,1687.2772,14.03,78.52,1.0024097,1.0085328,0.9995552
0.99717134,0.004712749,1100806,0.99717134,1.0046926,0.004712749,0,0,1563.4313,1687.2769,59.84,189.05,1.0049722,1.0038277,0.99731976
0.99778414,0.004712749,1100807,0.99778414,1.0053035,0.004712749,0,0,1563.4332,1687.2761,-37.34,199.48,1.0022959,1.0060997,0.99792576
0.99148434,0.004712749,1100808,0.99148434,0.9992375,0.004712749,0,0,1563.4354,1687.2771,-112.21,152.72,0.99985605,0.9997702,0.9919041
0.9950379,0.004712749,1100809,0.9950379,1.0023116,0.004712749,0,0,1563.4344,1687.2751,-88.81,183.73,1.0006285,1.0014199,0.99495554
0.98440987,0.004712749,1100810,0.98440987,0.99233156,0.004712749,0,0,1563.4324,1687.2781,-49.34,137.2,0.99516994,0.98966885,0.98504865
0.99823046,0.004712749,1100811,0.99823046,1.0051872,0.004712749,0,0,1563.4381,1687.2769,-92.67,203.52,1.0012954,1.0063034,0.99780977
0.98555744,0.004712749,1100812,0.98555744,0.9934681,0.004712749,0,0,1563.4314,1687.2753,23.48,181.61,0.99571073,0.9892973,0.9861768
0.98695296,0.004712749,1100813,0.98695296,0.9946282,0.004712749,0,0,1563.4381,1687.2758,93.21,213.06,0.9976455,0.9950882,0.9873284
0.99102825,0.004712749,1100814,0.99102825,0.9986976,0.004712749,0,0,1563.4358,1687.2764,-53.1,174.55,0.99867237,0.99750686,0.991368
0.9895224,0.004712749,1100815,0.9895224,0.9977576,0.004712749,0,0,1563.4357,1687.273,-30.63,174.38,0.9961628,0.99890083,0.99043494
0.98886454,0.004712749,1100816,0.98886454,0.9965847,0.004712749,0,0,1563.4341,1687.2784,-53.98,145.7,1.0010948,0.9940246,0.9892707
0.99838233,0.004712749,1100817,0.99838233,1.0050232,0.004712749,0,0,1563.4354,1687.2765,27.6,192.28,1.0041966,1.0047572,0.9976474
0.9948419,0.004712749,1100818,0.9948419,1.0026767,0.004712749,0,0,1563.4331,1687.2759,-43.31,180.78,1.0019754,1.0027999,0.99531794
0.9906445,0.004712749,1100819,0.9906445,0.9984051,0.004712749,0,0,1563.4385,1687.2798,-58.37,186.37,1.0005119,0.99770796,0.99107766
0.99446267,0.004712749,1100820,0.99446267,1.0019048,0.004712749,0,0,1563.4342,1687.2743,-0.38,134.78,0.9998488,0.9997744,0.9945516
0.9926004,0.004712749,1100821,0.9926004,0.9999881,0.004712749,0,0,1563.4337,1687.2789,-73.72,148.66,0.998859,1.0020059,0.99264866
0.98871386,0.004712749,1100822,0.98871386,0.9961361,0.004712749,0,0,1563.4373,1687.2764,-88.5,198.94,0.9954534,0.99512976,0.9888246
1.0026598,0.004712749,1100823,1.0026598,1.0107853,0.004712749,0,0,1563.4336,1687.2781,10.64,135.34,1.005871,1.0156733,1.0033659
0.99692535,0.004712749,1100824,0.99692535,1.003939,0.004712749,0,0,1563.4369,1687.2755,73.42,185.48,1.0023546,1.0052122,0.9965694
0.9919978,0.004712749,1100825,0.9919978,0.99886775,0.004712749,0,0,1563.4355,1687.2786,86.52,191.42,0.9994902,1.0025462,0.9915347
0.99013144,0.004712749,1100826,0.99013144,0.99811125,0.004712749,0,0,1563.4355,1687.2758,187.44,230.39,1.0010723,0.99452376,0.9907831
0.99257416,0.004712749,1100827,0.99257416,1.0006478,0.004712749,0,0,1563.4327,1687.2769,57.18,183.79,1.0001277,0.9997066,0.99330026
0.98717976,0.004712749,1100828,0.98717976,0.99463964,0.004712749,0,0,1563.4333,1687.2733,116.86,165.95,0.99617594,0.9909921,0.9873354
1.000322,0.004712749,1100829,1.000322,1.0073884,0.004712749,0,0,1563.4357,1687.2721,32.44,153.79,1.0024836,1.0086756,0.9999895
0.99070525,0.004712749,1100830,0.99070525,0.9989543,0.004712749,0,0,1563.435,1687.2771,-20.46,211.03,0.99831796,0.99874765,0.9916164
0.99558,0.004712749,1100831,0.99558,1.0032064,0.004712749,0,0,1563.4366,1687.2758,-50.73,225.47,1.0009344,1.0026355,0.99583614
0.9973877,0.004712749,1100832,0.9973877,1.0043797,0.004712749,0,0,1563.4279,1687.2761,-107.35,165.63,1.0019742,1.0054355,0.9969998
0.9966193,0.004712749,1100833,0.9966193,1.0043842,0.004712749,0,0,1563.4349,1687.277,-0.11,192.96,1.005148,1.0020462,0.99700296
0.9888087,0.004712749,1100834,0.9888087,0.9964177,0.004712749,0,0,1563.4325,1687.2758,61.8,250.11,0.99609023,0.9952006,0.9890937
0.98921794,0.004712749,1100835,0.98921794,0.9971005,0.004712749,0,0,1563.4365,1687.2789,176.17,160.44,1.00012,0.99576986,0.9897701
0.98759544,0.004712749,1100836,0.98759544,0.9948401,0.004712749,0,0,1563.435,1687.2764,52.52,174.48,0.9961328,0.9926118,0.98752487
0.9877016,0.004712749,1100837,0.9877016,0.9953174,0.004712749,0,0,1563.434,1687.2766,103.93,205.72,0.9967128,0.9907589,0.9879972
0.99274135,0.004712749,1100838,0.99274135,1.0006858,0.004712749,0,0,1563.4319,1687.2759,-2.84,180.85,0.99936545,1.0017579,0.9933245
0.9920628,0.004712749,1100839,0.9920628,0.9996504,0.004712749,0,0,1563.4347,1687.2811,121.68,191.62,1.0002235,1.0007,0.99229515
0.9928098,0.004712749,1100840,0.9928098,1.0000767,0.004712749,0,0,1563.4333,1687.2743,89.77,183.93,0.99871856,0.99737185,0.99271655
0.9916216,0.004712749,1100841,0.9916216,0.9994844,0.004712749,0,0,1563.4368,1687.2792,66.42,167.58,1.0006127,0.99883395,0.99212694
0.9952691,0.004712749,1100842,0.9952691,1.0025961,0.004712749,0,0,1563.4364,1687.2761,-163.82,138.11,1.0013801,1.0038649,0.9952139
0.9984158,0.004712749,1100843,0.9984158,1.0066113,0.004712749,0,0,1563.4327,1687.2786,17.02,208.12,1.0038011,1.0095831,0.99919766
0.9871743,0.004712749,1100844,0.9871743,0.994743,0.004712749,0,0,1563.4347,1687.2761,-118.26,177.12,0.9964583,0.99318665,0.98741484
