flux,flux_err,cadenceno,sap_flux,det_flux,det_flux_err,quality,orbitid,sap_x,sap_y,sap_bkg,sap_bkg_err,det_flux_sml,det_flux_lag,sys_rm_flux
1.0010296,0.003000634,1053079,1.0010296,1.0017725,0.003000634,1073743872,0,1076.5901,1819.9183,17271.27,464.5,1.0005656,1.0009359,1.0077372
1.0066475,0.003000634,1053080,1.0066475,1.0086558,0.003000634,1073743872,0,1076.588,1819.9152,17236.59,430.23,1.0064721,1.0096806,1.014687
1.0030094,0.003000634,1053081,1.0030094,1.0040121,0.003000634,1073743872,0,1076.593,1819.9178,17068.98,527.75,1.0022051,1.0057883,1.0100409
0.9936928,0.003000634,1053082,0.9936928,0.9951417,0.003000634,1073743872,0,1076.5891,1819.9191,17360.55,535.86,0.9971415,0.99241793,1.0011419
1.0001138,0.003000634,1053083,1.0001138,1.0009052,0.003000634,1073743872,0,1076.593,1819.9191,16944.87,524.75,0.9993203,1.0009536,1.0069648
0.99652535,0.003000634,1053084,0.99652535,0.99743456,0.003000634,1073743872,0,1076.5946,1819.9199,17135.83,310.97,0.9987577,0.99623585,1.0034976
1.0074728,0.003000634,1053085,1.0074728,1.0080652,0.003000634,1073743872,0,1076.5947,1819.9174,16913.9,423.13,1.0063964,1.0089765,1.0142173
1.0048736,0.003000634,1053086,1.0048736,1.0059133,0.003000634,1073743872,0,1076.5958,1819.921,16680.0,401.79,1.0045118,1.0086472,1.0120761
1.0010115,0.003000634,1053087,1.0010115,1.0014842,0.003000634,1073743872,0,1076.5936,1819.916,16682.19,480.84,1.0001879,1.0022638,1.0076436
0.9979365,0.003000634,1053088,0.9979365,0.99916524,0.003000634,1073743872,0,1076.5972,1819.9165,16836.98,471.34,0.99859726,0.9987422,1.0053337
1.0080825,0.003000634,1053089,1.0080825,1.0083655,0.003000634,1073743872,0,1076.5941,1819.9187,16546.04,416.83,1.006148,1.0110978,1.014614
0.99417675,0.003000634,1053090,0.99417675,0.9946995,0.003000634,1073743872,0,1076.5964,1819.9178,16543.78,366.87,0.9952542,0.99459535,1.0008857
1.0058861,0.003000634,1053091,1.0058861,1.0063201,0.003000634,1073743872,0,1076.5981,1819.919,16322.2,529.24,1.0039854,1.0086372,1.0126013
1.0046177,0.003000634,1053092,1.0046177,1.0051821,0.003000634,1073743872,0,1076.5984,1819.9185,16200.38,449.32,1.0037197,1.006485,1.0114783
0.9954029,0.003000634,1053093,0.9954029,0.99587214,0.003000634,1073743872,0,1076.5988,1819.9178,16397.47,508.4,0.99635774,0.99471354,1.0021317
0.9998706,0.003000634,1053094,0.9998706,1.0005325,0.003000634,1073743872,0,1076.5969,1819.9191,16179.09,534.65,1.0002905,1.0006689,1.0068427
0.99910736,0.003000634,1053095,0.99910736,0.99945444,0.003000634,1073743872,0,1076.5979,1819.9196,16066.55,421.55,1.0007275,0.9981701,1.0057789
0.9964071,0.003000634,1053096,0.9964071,0.99710345,0.003000634,1073743872,0,1076.5996,1819.9198,16305.25,538.56,0.9975741,0.9964761,1.0034337
1.0062214,0.003000634,1053097,1.0062214,1.0071898,0.003000634,1073743872,0,1076.6006,1819.9192,16113.1,444.81,1.0050874,1.010009,1.0136044
0.9935677,0.003000634,1053098,0.9935677,0.9934128,0.003000634,1073743872,0,1076.6018,1819.9214,16092.21,455.23,0.99555314,0.99267805,0.99975955
1.0037335,0.003000634,1053099,1.0037335,1.0041116,0.003000634,1073743872,0,1076.5996,1819.9204,15780.41,477.42,1.0040206,1.0037402,1.0105464
1.0013767,0.003000634,1053100,1.0013767,1.0016203,0.003000634,1073743872,0,1076.5997,1819.9177,15935.15,432.58,1.0016431,1.000894,1.0080584
1.0001354,0.003000634,1053101,1.0001354,1.0005745,0.003000634,1073743872,0,1076.6008,1819.9226,15738.45,563.23,0.9997624,1.0003331,1.0070246
0.99761796,0.003000634,1053102,0.99761796,0.9984853,0.003000634,1073743872,0,1076.602,1819.9209,15725.46,436.33,0.99974704,0.9972134,1.0049404
1.0018677,0.003000634,1053103,1.0018677,1.0027497,0.003000634,1073743872,0,1076.5991,1819.9219,15707.05,553.55,1.0028433,1.003519,1.0092503
1.0005546,0.003000634,1053104,1.0005546,1.0011159,0.003000634,1073743872,0,1076.6047,1819.9246,15474.75,527.24,1.0021632,1.0009392,1.0076236
1.001811,0.003000634,1053105,1.001811,1.0020556,0.003000634,1073743872,0,1076.6008,1819.9167,15462.59,402.4,1.0025792,1.0024697,1.0085865
1.0002416,0.003000634,1053106,1.0002416,1.0003364,0.003000634,1073743872,0,1076.605,1819.921,15487.34,539.62,1.0007628,1.0006163,1.0068728
0.99471676,0.003000634,1053107,0.99471676,0.99712956,0.003000634,1073743872,0,1076.6044,1819.9218,15390.54,525.17,0.9985075,0.99443805,1.0036613
1.0006826,0.003000634,1053108,1.0006826,1.0012381,0.003000634,1073743872,0,1076.6035,1819.9237,15207.57,449.9,1.0007861,1.0012456,1.0078125
0.9985565,0.003000634,1053109,0.9985565,0.9987406,0.003000634,1073743872,0,1076.6058,1819.9199,15210.85,567.54,0.9984319,0.9975769,1.005314
1.0071261,0.003000634,1053110,1.0071261,1.007243,0.003000634,1073743872,0,1076.6064,1819.9202,15015.0,420.73,1.0070162,1.0064454,1.0138874
0.9968879,0.003000634,1053111,0.9968879,0.998173,0.003000634,1073743872,0,1076.6018,1819.924,14909.59,458.37,0.9978682,0.9977251,1.0047718
0.9960377,0.003000634,1053112,0.9960377,0.9962256,0.003000634,1073743872,0,1076.6066,1819.9231,15062.15,374.62,0.9972631,0.9956299,1.0028254
1.0111206,0.003000634,1053113,1.0111206,1.0117339,0.003000634,1073743872,0,1076.6039,1819.9257,14685.4,468.64,1.0092281,1.0143294,1.01845
1.0041084,0.003000634,1053114,1.0041084,1.0040345,0.003000634,1073743872,0,1076.6057,1819.9258,14798.52,497.26,1.0034184,1.0034813,1.0107126
