flux,flux_err,cadenceno,sap_flux,kspsap_flux,kspsap_flux_err,quality,orbitid,sap_x,sap_y,sap_bkg,sap_bkg_err,kspsap_flux_sml,kspsap_flux_lag
1.6780591,0.0039686896,23228,1.6780591,1.697948,0.0039686896,4096,37,870.5359,1733.103,-115375.04,810.71,0.9998753,2.0221634
1.6817293,0.0039686896,23229,1.6817293,1.7021142,0.0039686896,4096,37,870.5335,1733.1006,-115550.97,995.53,1.0012974,2.0288086
1.6761305,0.0039686896,23230,1.6761305,1.6968701,0.0039686896,4096,37,870.5351,1733.1024,-115476.83,873.42,0.99747,2.0250874
0.9858717,0.0039686896,23231,0.9858717,0.9983009,0.0039686896,4096,37,870.53485,1733.1017,-82813.75,929.76,0.74478257,0.9978924
1.6839278,0.0039686896,23232,1.6839278,1.7055235,0.0039686896,4096,37,870.5349,1733.1035,-115473.69,846.0,1.0022318,2.034646
1.6700389,0.0039686896,23233,1.6700389,1.6917922,0.0039686896,4096,37,870.5321,1733.1031,-115115.09,881.53,0.9952147,2.017549
1.6832801,0.0039686896,23234,1.6832801,1.7055144,0.0039686896,4096,37,870.535,1733.1011,-115677.81,922.49,1.0025717,2.0339723
0.9877398,0.0039686896,23235,0.9877398,1.0009526,0.0039686896,4096,37,870.5315,1733.1005,-82708.81,1026.66,0.7458346,0.99781877
1.68075,0.0039686896,23236,1.68075,1.7034887,0.0039686896,4096,37,870.5337,1733.1035,-115475.8,901.87,0.999618,2.030545
1.6729022,0.0039686896,23237,1.6729022,1.6957616,0.0039686896,4096,37,870.53436,1733.101,-115281.59,821.15,0.99840003,2.0213928
1.6870389,0.0039686896,23238,1.6870389,1.7102954,0.0039686896,4096,37,870.5337,1733.0996,-115760.28,936.26,1.0042859,2.040192
0.9854691,0.0039686896,23239,0.9854691,0.999158,0.0039686896,4096,37,870.533,1733.1014,-82727.59,1041.53,0.7424481,1.0010581
1.6776072,0.0039686896,23240,1.6776072,1.701062,0.0039686896,4096,37,870.53253,1733.0985,-115290.48,1031.13,1.0006493,2.0283737
1.677104,0.0039686896,23241,1.677104,1.7006795,0.0039686896,4096,37,870.53406,1733.103,-115433.0,896.01,0.9996909,2.0272517
1.675666,0.0039686896,23242,1.675666,1.6993237,0.0039686896,4096,37,870.5315,1733.0991,-115196.02,1159.9,0.99858594,2.0249329
0.9890584,0.0039686896,23243,0.9890584,1.0030693,0.0039686896,4096,37,870.53314,1733.101,-82685.33,982.57,0.7460377,1.0020531
1.6730812,0.0039686896,23244,1.6730812,1.6968373,0.0039686896,4096,37,870.5324,1733.096,-115337.47,1121.32,0.99802566,2.0217497
1.6769638,0.0039686896,23245,1.6769638,1.7008095,0.0039686896,4096,37,870.5334,1733.1014,-115458.58,990.95,0.99984366,2.0269828
1.676273,0.0039686896,23246,1.676273,1.7001195,0.0039686896,4096,37,870.531,1733.0988,-115312.41,926.39,0.9995477,2.0277698
0.99006945,0.0039686896,23247,0.99006945,1.0041484,0.0039686896,4096,37,870.5323,1733.1014,-82678.53,747.34,0.74460137,1.0115731
1.682772,0.0039686896,23248,1.682772,1.7066684,0.0039686896,4096,37,870.53064,1733.1002,-115579.14,814.24,1.0006994,2.0382469
1.676465,0.0039686896,23249,1.676465,1.7002195,0.0039686896,4096,37,870.5308,1733.1016,-115345.81,745.75,1.0007548,2.0255678
1.6784186,0.0039686896,23250,1.6784186,1.7021277,0.0039686896,4096,37,870.5296,1733.0991,-115375.58,874.82,1.0001124,2.0291917
0.9807144,0.0039686896,23251,0.9807144,0.99451387,0.0039686896,4096,37,870.52905,1733.0989,-82588.76,1007.08,0.7427032,0.9909928
1.6733246,0.0039686896,23252,1.6733246,1.6967568,0.0039686896,4096,37,870.53125,1733.101,-115360.42,951.06,0.99846053,2.020718
1.6796824,0.0039686896,23253,1.6796824,1.7030728,0.0039686896,4096,37,870.5316,1733.0972,-115608.12,938.93,1.0009658,2.0283666
,0.0039686896,23254,,,0.0039686896,4096,37,870.5306,1733.1018,,,,
0.98182815,0.0039686896,23255,0.98182815,0.99531436,0.0039686896,4096,37,870.528,1733.0984,-82654.02,854.68,0.74314165,0.99408334
1.6723295,0.0039686896,23256,1.6723295,1.6951168,0.0039686896,4096,37,870.52893,1733.102,-115491.47,894.62,0.99730355,2.0204928
1.6757001,0.0039686896,23257,1.6757001,1.6983299,0.0039686896,4096,37,870.52893,1733.101,-115433.0,1036.9,0.99976814,2.0217283
,0.0039686896,23258,,,0.0039686896,4096,37,870.5274,1733.0995,,,,
0.98872286,0.0039686896,23259,0.98872286,1.0018076,0.0039686896,4096,37,870.52856,1733.1019,-82794.42,822.07,0.7456269,1.0000281
1.6815674,0.0039686896,23260,1.6815674,1.7035695,0.0039686896,4096,37,870.5264,1733.0985,-115634.76,811.22,1.0023752,2.030932
1.6741165,0.0039686896,23261,1.6741165,1.6957555,0.0039686896,4096,37,870.5301,1733.1001,-115317.64,1026.84,0.99931246,2.019015
1.678594,0.0039686896,23262,1.678594,1.7000104,0.0039686896,4096,37,870.5281,1733.101,-115517.05,909.19,1.0001625,2.0268564
0.9858396,0.0039686896,23263,0.9858396,0.9982439,0.0039686896,4096,37,870.5294,1733.1023,-82806.95,908.44,0.74546194,0.9974735
1.6750749,0.0039686896,23264,1.6750749,1.6958435,0.0039686896,4096,37,870.5258,1733.0984,-115327.02,1010.06,0.9997822,2.0181851
1.6788255,0.0039686896,23265,1.6788255,1.6993177,0.0039686896,4096,37,870.52765,1733.1012,-115465.38,1009.75,1.0018251,2.0237415
,0.0039686896,23266,,,0.0039686896,4096,37,870.5263,1733.1014,,,,
0.9858149,0.0039686896,23267,0.9858149,0.9974472,0.0039686896,4096,37,870.5271,1733.1003,-82691.58,845.5,0.7460325,0.99738413
1.6736951,0.0039686896,23268,1.6736951,1.6930856,0.0039686896,4096,37,870.52747,1733.0995,-115195.74,871.73,1.0007074,2.0137193
1.6744148,0.0039686896,23269,1.6744148,1.693444,0.0039686896,4096,37,870.5269,1733.1011,-114903.16,879.3,1.0008911,2.013654
,0.0039686896,23270,,,0.0039686896,4096,37,870.52704,1733.1025,,,,
0.99365836,0.0039686896,23271,0.99365836,1.0044924,0.0039686896,4096,37,870.5238,1733.099,-81634.03,903.01,0.75091785,1.0062072
1.677481,0.0039686896,23272,1.677481,1.6953683,0.0039686896,4096,37,870.5257,1733.0999,-113477.07,934.12,1.0042418,2.0161495
1.6809299,0.0039686896,23273,1.6809299,1.6984417,0.0039686896,4096,37,870.5231,1733.0979,-112564.08,1080.59,1.0065237,2.0182152
,0.0039686896,23274,,,0.0039686896,4096,37,870.52484,1733.0991,,,,
0.9886305,0.0039686896,23275,0.9886305,0.99842894,0.0039686896,4096,37,870.5234,1733.0928,-78093.8,858.46,0.7512418,0.9953721
1.682968,0.0039686896,23276,1.682968,1.6992103,0.0039686896,4096,37,870.5266,1733.0967,-110067.6,906.02,1.0099208,2.0220623
1.6819954,0.0039686896,23277,1.6819954,1.6977811,0.0039686896,4096,37,870.5201,1733.0936,-108826.81,832.38,1.0104576,2.01932
,0.0039686896,23278,,,0.0039686896,4096,37,870.52185,1733.094,,,,
0.99683845,0.0039686896,23279,0.99683845,1.0056524,0.0039686896,4096,37,870.5179,1733.0925,-73882.3,1043.66,0.7566403,1.007749
1.6767228,0.0039686896,23280,1.6767228,1.6910836,0.0039686896,4096,37,870.51807,1733.0911,-104893.83,792.23,1.0100203,2.0084255
1.6835577,0.0039686896,23281,1.6835577,1.6975037,0.0039686896,4096,37,870.51746,1733.0911,-103916.64,741.19,1.0157604,2.0150588
,0.0039686896,23282,,,0.0039686896,4096,37,870.51697,1733.0896,,,,
0.99011946,0.0039686896,23283,0.99011946,0.99775654,0.0039686896,4096,37,870.52124,1733.0908,-68695.72,702.84,0.7579454,0.9970898
1.6760004,0.0039686896,23284,1.6760004,1.6884431,0.0039686896,4096,37,870.5156,1733.0857,-99638.57,917.13,1.0175196,2.0034003
1.6879104,0.0039686896,23285,1.6879104,1.6999493,0.0039686896,4096,37,870.5166,1733.0862,-98434.58,829.57,1.0234634,2.0203066
,0.0039686896,23286,,,0.0039686896,4096,37,870.5119,1733.0828,,,,
0.9893831,0.0039686896,23287,0.9893831,0.9958566,0.0039686896,4096,37,870.5171,1733.0844,-62574.75,849.34,0.76426965,0.99448246
1.6849427,0.0039686896,23288,1.6849427,1.6954666,0.0039686896,4096,37,870.5127,1733.0807,-94015.86,807.31,1.0289167,2.0140023
1.6847805,0.0039686896,23289,1.6847805,1.6947995,0.0039686896,4096,37,870.5166,1733.0825,-92833.0,790.78,1.0334582,2.0098777
,0.0039686896,23290,,,0.0039686896,4096,37,870.5126,1733.0817,,,,
0.99685,0.0039686896,23291,0.99685,1.0021816,0.0039686896,4096,37,870.5123,1733.0806,-58435.02,764.43,0.7742413,1.0030209
1.6842382,0.0039686896,23292,1.6842382,1.6927406,0.0039686896,4096,37,870.5106,1733.0797,-89815.59,739.82,1.0404533,2.0070884
1.6893501,0.0039686896,23293,1.6893501,1.6973695,0.0039686896,4096,37,870.5084,1733.078,-89028.16,705.7,1.0448071,2.0144625
,0.0039686896,23294,,,0.0039686896,4096,37,870.51105,1733.0776,,,,
0.99539304,0.0039686896,23295,0.99539304,0.99952143,0.0039686896,4096,37,870.50854,1733.0752,-53468.45,804.36,0.7833482,0.9986614
1.6894965,0.0039686896,23296,1.6894965,1.6959984,0.0039686896,4096,37,870.51337,1733.0757,-84296.99,807.69,1.0563873,2.0111916
1.6920981,0.0039686896,23297,1.6920981,1.6981046,0.0039686896,4096,37,870.5073,1733.0712,-82052.14,809.58,1.0606409,2.0165887
,0.0039686896,23298,,,0.0039686896,4096,37,870.5079,1733.0714,,,,
1.0005114,0.0039686896,23299,1.0005114,1.0034703,0.0039686896,4096,37,870.50574,1733.0695,-46727.88,704.64,0.7991774,1.0038943
1.6851054,0.0039686896,23300,1.6851054,1.6895943,0.0039686896,4096,37,870.50604,1733.0706,-78713.16,697.06,1.0712415,2.0027688
1.6946504,0.0039686896,23301,1.6946504,1.6986716,0.0039686896,4096,37,870.5045,1733.0693,-79160.23,824.73,1.0791614,2.017416
,0.0039686896,23302,,,0.0039686896,4096,37,870.5104,1733.0712,,,,
0.9973843,0.0039686896,23303,0.9973843,0.99917644,0.0039686896,4096,37,870.5081,1733.0718,-47605.36,658.61,0.8120531,0.99869996
1.6933284,0.0039686896,23304,1.6933284,1.6958911,0.0039686896,4096,37,870.50696,1733.0717,-80802.98,781.81,1.0961232,2.012936
1.6978071,0.0039686896,23305,1.6978071,1.6998999,0.0039686896,4096,37,870.50586,1733.0715,-80767.48,795.29,1.1022542,2.0161512
,0.0039686896,23306,,,0.0039686896,4096,37,870.5065,1733.0684,,,,
0.9970427,0.0039686896,23307,0.9970427,0.9977232,0.0039686896,4096,37,870.50714,1733.0701,-45837.34,738.41,0.83088255,0.9929358
1.6922493,0.0039686896,23308,1.6922493,1.6929471,0.0039686896,4096,37,870.50476,1733.0664,-76860.85,797.61,1.1191936,2.007727
1.6961089,0.0039686896,23309,1.6961089,1.6963559,0.0039686896,4096,37,870.5085,1733.068,-74891.85,775.28,1.129112,2.0097206
,0.0039686896,23310,,,0.0039686896,4096,37,870.5025,1733.0636,,,,
1.0006344,0.0039686896,23311,1.0006344,1.0002574,0.0039686896,4096,37,870.5038,1733.0638,-38043.89,488.45,0.8508957,0.99947226
1.69917,0.0039686896,23312,1.69917,1.6980942,0.0039686896,4096,37,870.50104,1733.0614,-69431.22,728.39,1.1466455,2.01525
1.697811,0.0039686896,23313,1.697811,1.6963067,0.0039686896,4096,37,870.5006,1733.0607,-68636.46,734.27,1.1526357,2.0126283
,0.0039686896,23314,,,0.0039686896,4096,37,870.501,1733.0623,,,,
1.0058279,0.0039686896,23315,1.0058279,1.0044385,0.0039686896,4096,37,870.50116,1733.062,-37130.89,511.54,0.87190384,1.0054704
1.699348,0.0039686896,23316,1.699348,1.6965884,0.0039686896,4096,37,870.5038,1733.0642,-71683.11,785.22,1.1745634,2.0119972
1.6999236,0.0039686896,23317,1.6999236,1.6967568,0.0039686896,4096,37,870.5052,1733.0659,-73364.48,623.89,1.1821637,2.012708
,0.0039686896,23318,,,0.0039686896,4096,37,870.50433,1733.0673,,,,
0.9953528,0.0039686896,23319,0.9953528,0.99303174,0.0039686896,4096,37,870.5005,1733.0673,-42632.78,665.08,0.887371,0.9927535
1.6912714,0.0039686896,23320,1.6912714,1.68694,0.0039686896,4096,37,870.50555,1733.068,-75899.83,763.28,1.2001108,2.0001614
1.6992095,0.0039686896,23321,1.6992095,1.6944721,0.0039686896,4096,37,870.5028,1733.0667,-76218.77,542.65,1.2085948,2.0098848
,0.0039686896,23322,,,0.0039686896,4096,37,870.50665,1733.0677,,,,
0.9966283,0.0039686896,23323,0.9966283,0.9934086,0.0039686896,4096,37,870.5007,1733.0668,-42219.88,581.2,0.909811,0.9943095
1.6948044,0.0039686896,23324,1.6948044,1.6889622,0.0039686896,4096,37,870.5035,1733.0657,-73734.84,648.81,1.229255,2.0018892
1.6979989,0.0039686896,23325,1.6979989,1.6917833,0.0039686896,4096,37,870.50183,1733.0638,-72187.38,638.75,1.2343847,2.0039406
,0.0039686896,23326,,,0.0039686896,4096,37,870.5017,1733.0636,,,,
1.0030814,0.0039686896,23327,1.0030814,0.99899125,0.0039686896,4096,37,870.5004,1733.0623,-36419.41,448.8,0.93011117,1.0001168
1.6973213,0.0039686896,23328,1.6973213,1.6900544,0.0039686896,4096,37,870.5031,1733.062,-67991.27,737.23,1.2539184,2.0038614
1.6998047,0.0039686896,23329,1.6998047,1.692186,0.0039686896,4096,37,870.5025,1733.0623,-67190.83,684.66,1.2617462,2.00669
,0.0039686896,23330,,,0.0039686896,4096,37,870.49854,1733.0597,,,,
