flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
2363.8826,8.027397,0.004360006,1367415,961.0897496399795,1801.6764663905208,1873.4268,6.1245575,770.84955,2.308193,2363.8826,8.027397,0,,,,,961.0897496399795,0.0020241758,1801.6764663905208,0.0018578065,-0.011560175,-0.0022867895
2370.2942,8.027668,0.004360026,1367416,961.0885656501259,1801.678773505952,1878.2557,6.1247644,768.8853,2.3080165,2370.2942,8.027668,0,,,,,961.0885656501259,0.0020157704,1801.678773505952,0.0018507125,-0.0057544834,0.002914409
2368.9834,8.034313,0.0043600462,1367417,961.0939095085372,1801.676377977547,1878.0671,6.1298337,769.9075,2.3092546,2368.9834,8.034313,0,,,,,961.0939095085372,0.0020239688,1801.676377977547,0.0018542553,-0.0074653015,-0.0013347861
2362.7158,8.025185,0.004360066,1367418,961.0867981262323,1801.6824343142143,1872.9962,6.122869,773.41125,2.31171,2362.7158,8.025185,0,,,,,961.0867981262323,0.0020217875,1801.6824343142143,0.0018531473,-0.010897023,0.007113016
2355.4612,8.024551,0.004360086,1367419,961.0867804435512,1801.6807814824422,1866.6172,6.1223855,774.61633,2.3168519,2355.4612,8.024551,0,,,,,961.0867804435512,0.0020298737,1801.6807814824422,0.0018631343,-0.010941409,0.004256737
2369.74,8.024205,0.0043601054,1367420,961.0911135640729,1801.6761220240205,1877.7894,6.1221223,768.6744,2.3073769,2369.74,8.024205,0,,,,,961.0911135640729,0.0020200317,1801.6761220240205,0.0018467046,-0.008846908,-0.0016819013
2371.1025,8.030166,0.0043601254,1367421,961.0920600337619,1801.6842637120249,1879.554,6.12667,769.76776,2.307102,2371.1025,8.030166,0,,,,,961.0920600337619,0.0020170002,1801.6842637120249,0.0018522636,-0.011812318,0.0059352526
2357.4612,8.027299,0.0043601454,1367422,961.0861837389809,1801.6825568016607,1869.2633,6.124482,772.9877,2.314313,2357.4612,8.027299,0,,,,,961.0861837389809,0.0020286178,1801.6825568016607,0.0018589875,-0.009882678,0.005646945
2353.9724,8.016357,0.004360165,1367423,961.088990298219,1801.6812659156215,1867.1937,6.116134,771.4677,2.3080046,2353.9724,8.016357,0,,,,,961.088990298219,0.0020265027,1801.6812659156215,0.0018567991,-0.0088289585,0.0010859567
2356.8977,8.018974,0.004360185,1367424,961.083625104731,1801.6812805148634,1868.6987,6.118131,770.1923,2.3091288,2356.8977,8.018974,0,,,,,961.083625104731,0.0020247963,1801.6812805148634,0.0018545672,-0.012510857,0.0050412635
