flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
,,0.0015399414,1015213,650.1863728876741,1131.997680938991,8099.8433,21.943245,18720.5,13.1912155,,,4096,,,,,650.1863728876741,0.0021803612,1131.997680938991,0.002474502,0.011522143,0.002780722
,,0.001539965,1015214,650.1852853949719,1131.9961631779038,8136.62,21.971968,18762.373,13.208093,,,4096,,,,,650.1852853949719,0.0021732799,1131.9961631779038,0.0024677697,0.012746714,0.007081459
,,0.0015399887,1015215,650.1841186447434,1131.994714589712,8164.637,21.992981,18802.527,13.215176,,,4096,,,,,650.1841186447434,0.002169679,1131.994714589712,0.0024613545,0.0118195815,0.00029920932
,,0.0015400123,1015216,650.1853728394399,1131.9967086430097,8116.359,22.01455,18865.098,13.240941,,,4096,,,,,650.1853728394399,0.0021836117,1131.9967086430097,0.0024791572,0.009599654,0.0037407537
,,0.001540036,1015217,650.1889657463893,1131.9933502678846,8138.435,22.038893,18919.63,13.25028,,,4096,,,,,650.1889657463893,0.0021790878,1131.9933502678846,0.0024769935,0.014231528,0.0017172847
,,0.0015400597,1015218,650.1840819543927,1131.9882388543613,8137.6543,22.070297,18977.816,13.274092,,,4096,,,,,650.1840819543927,0.002184133,1131.9882388543613,0.0024802552,0.01101979,0.0008728906
,,0.0015400833,1015219,650.1868645324587,1131.9936513357247,8130.6304,22.093933,19033.375,13.293391,,,4096,,,,,650.1868645324587,0.002187335,1131.9936513357247,0.00248457,0.011117452,0.0020214182
,,0.0015401071,1015220,650.1836173823855,1131.991066516625,8144.96,22.122553,19082.014,13.314885,,,4096,,,,,650.1836173823855,0.0021870448,1131.991066516625,0.0024844015,0.008871603,-0.0031928176
,,0.0015401307,1015221,650.1867057246762,1132.00286721947,8159.13,22.148428,19137.045,13.330171,,,4096,,,,,650.1867057246762,0.0021840709,1132.00286721947,0.002482419,0.014338789,0.009162428
,,0.0015401545,1015222,650.1868047584956,1131.9941922332737,8151.1,22.166117,19178.266,13.340962,,,4096,,,,,650.1868047584956,0.002189283,1131.9941922332737,0.002487628,0.009511321,-0.004685392
,,0.0015401781,1015223,650.1869754848391,1132.002465185976,8161.9155,22.190592,19231.035,13.358534,,,4096,,,,,650.1869754848391,0.0021881687,1132.002465185976,0.002488632,0.0141873015,0.008642467
,,0.0015402017,1015224,650.1824610787601,1131.9890446061877,8115.233,22.211285,19294.621,13.380733,,,4096,,,,,650.1824610787601,0.0022062042,1131.9890446061877,0.0025035983,0.004498565,-0.005086706
,,0.0015402255,1015225,650.1866035519823,1131.9908734858052,8152.3877,22.239182,19340.188,13.397422,,,4096,,,,,650.1866035519823,0.002196705,1131.9908734858052,0.002495212,0.00804117,-0.0085805245
,,0.0015402491,1015226,650.1862164859696,1131.992754335759,8137.161,22.260754,19404.691,13.414785,,,4096,,,,,650.1862164859696,0.0022025697,1131.992754335759,0.0025021287,0.0059731477,-0.002556515
,,0.0015402728,1015227,650.187332290453,1131.9952245585189,8169.561,22.292496,19439.332,13.437109,,,4096,,,,,650.187332290453,0.0021962665,1131.9952245585189,0.002494324,0.012546512,-0.00035928132
,,0.0015402965,1015228,650.1811031943273,1131.985307830086,8104.5527,22.306837,19512.516,13.459136,,,4096,,,,,650.1811031943273,0.0022169969,1131.985307830086,0.0025168539,0.007238719,-0.008668609
,,0.0015403202,1015229,650.1822813065781,1131.9901512203971,8148.0684,22.335993,19549.812,13.473563,,,4096,,,,,650.1822813065781,0.0022093074,1131.9901512203971,0.0025069402,0.0038082441,-0.0042250413
,,0.0015403439,1015230,650.1851739891251,1131.990107841393,8127.2207,22.352186,19603.23,13.483625,,,4096,,,,,650.1851739891251,0.0022144464,1131.990107841393,0.0025156224,0.009262069,-0.0026260132
