flux,flux_err,cadenceno,sap_flux,kspsap_flux,kspsap_flux_err,quality,orbitid,sap_x,sap_y,sap_bkg,sap_bkg_err,kspsap_flux_sml,kspsap_flux_lag
1.0037494,0.002355673,222111,1.0037494,1.0038046,0.002355673,4096,115,179.32011,894.3834,-10268.0,1064.4,1.0046685,1.0059367
1.0094512,0.002355673,222112,1.0094512,1.0065258,0.002355673,4096,116,179.31834,894.38116,-11027.88,720.63,1.0054141,1.0076792
1.0024502,0.002355673,222113,1.0024502,0.9996897,0.002355673,4096,0,179.31792,894.38196,-10939.25,1083.17,0.9988273,1.0007222
1.0023365,0.002355673,222114,1.0023365,0.9997187,0.002355673,6144,0,179.31796,894.3791,-10227.34,1074.2,0.9993606,0.99942577
1.0038745,0.002355673,222115,1.0038745,1.0013934,0.002355673,4096,0,179.3186,894.3797,-10710.74,1431.57,1.0008906,1.0026568
1.002162,0.002355673,222116,1.002162,0.99982363,0.002355673,4096,0,179.31819,894.3784,-10369.09,1006.65,0.9998131,0.99967796
1.0020465,0.002355673,222117,1.0020465,0.9998449,0.002355673,4096,0,179.3191,894.37646,-10271.94,1290.26,0.9999623,0.9998857
0.9976093,0.002355673,222118,0.9976093,0.9955515,0.002355673,4096,0,179.31743,894.3753,-9947.28,901.82,0.9969247,0.99372846
1.0023525,0.002355673,222119,1.0023525,1.0004176,0.002355673,6144,0,179.31525,894.37415,-9942.74,996.67,0.9999567,1.0000467
0.9999594,0.002355673,222120,0.9999594,0.9981596,0.002355673,6144,0,179.31664,894.3736,-10397.82,1115.52,0.9977417,0.9980563
1.0015247,0.002355673,222121,1.0015247,0.99985075,0.002355673,4096,0,179.31737,894.3745,-9970.42,1146.1,1.0006665,0.9988092
1.0097479,0.002355673,222122,1.0097479,1.008188,0.002355673,6144,0,179.31886,894.3733,-11239.92,889.6,1.0056913,1.0115213
1.0030546,0.002355673,222123,1.0030546,1.0016302,0.002355673,6144,0,179.31807,894.37476,-10476.59,1103.47,1.0006458,1.0025629
1.003695,0.002355673,222124,1.003695,1.002393,0.002355673,2048,0,179.31612,894.37115,-10380.16,1147.45,1.0007443,1.0040497
0.9964861,0.002355673,222125,0.9964861,0.9953141,0.002355673,0,0,179.31676,894.36884,-10006.21,952.52,0.99617094,0.99419826
0.9993359,0.002355673,222126,0.9993359,0.9982796,0.002355673,0,0,179.31613,894.3684,-9997.46,645.64,0.9983168,0.99733645
0.99789816,0.002355673,222127,0.99789816,0.9969604,0.002355673,2048,0,179.31593,894.3682,-9880.14,1066.29,0.99688035,0.9966472
0.9985656,0.002355673,222128,0.9985656,0.9977426,0.002355673,2048,0,179.31796,894.3651,-10134.36,594.56,0.9977535,0.9971099
1.0057744,0.002355673,222129,1.0057744,1.0050597,0.002355673,0,0,179.31624,894.3709,-11083.62,1263.73,1.0031337,1.0066433
0.99952286,0.002355673,222130,0.99952286,0.9989244,0.002355673,0,0,179.31862,894.36896,-10372.59,933.48,0.9990162,0.9987746
0.9947782,0.002355673,222131,0.9947782,0.99429214,0.002355673,0,0,179.31789,894.367,-9775.75,951.0,0.9958418,0.9926589
1.0040495,0.002355673,222132,1.0040495,1.0036676,0.002355673,0,0,179.3138,894.36273,-10064.16,855.18,1.0015181,1.0052098
1.0033795,0.002355673,222133,1.0033795,1.0031046,0.002355673,0,0,179.31616,894.3653,-10089.86,684.22,1.0022722,1.0040094
1.0011746,0.002355673,222134,1.0011746,1.0010053,0.002355673,0,0,179.31696,894.364,-10001.19,965.97,1.0002501,1.0012046
1.0015336,0.002355673,222135,1.0015336,1.0014673,0.002355673,0,0,179.31645,894.36145,-9868.38,897.52,1.0011863,1.001383
