flux,flux_err,cadenceno,sap_flux,kspsap_flux,kspsap_flux_err,quality,orbitid,sap_x,sap_y,sap_bkg,sap_bkg_err,kspsap_flux_sml,kspsap_flux_lag
1.0047576,0.0035332474,12681,1.0047576,0.997888,0.0035332474,4096,21,384.16382,1570.6178,-2266.79,2383.29,0.99936163,0.9959948
1.0129347,0.0035332474,12682,1.0129347,1.0062621,0.0035332474,4096,21,384.1643,1570.6168,-1938.28,2354.01,1.0038556,1.0065944
1.0054401,0.0035332474,12683,1.0054401,0.9990334,0.0035332474,4096,21,384.16312,1570.6151,-1845.76,2358.4,1.0007619,1.0004357
1.0112592,0.0035332474,12684,1.0112592,1.0049989,0.0035332474,4096,21,384.16452,1570.6178,-1664.58,2240.84,1.0035073,1.0058856
1.0007619,0.0035332474,12685,1.0007619,0.9947157,0.0035332474,4096,21,384.16614,1570.6171,-858.55,2157.48,0.9980835,0.99158657
1.0106229,0.0035332474,12686,1.0106229,1.0046371,0.0035332474,4096,21,384.1667,1570.6194,-1346.16,1863.19,1.0027143,1.0051967
0.9998449,0.0035332474,12687,0.9998449,0.99401176,0.0035332474,4096,21,384.16733,1570.6178,-860.83,1840.47,0.9944222,0.9940894
1.0014303,0.0035332474,12688,1.0014303,0.9956484,0.0035332474,4096,21,384.16672,1570.6187,-984.46,1741.35,0.99828076,0.99437237
1.0067527,0.0035332474,12689,1.0067527,1.0009745,0.0035332474,4096,21,384.16718,1570.6193,-1035.65,1889.61,1.0004085,1.0013747
1.0127732,0.0035332474,12690,1.0127732,1.0069695,0.0035332474,0,21,384.16718,1570.6206,-1208.2,1611.19,1.0044562,1.0083236
1.0054512,0.0035332474,12691,1.0054512,0.9996742,0.0035332474,0,21,384.16776,1570.6201,-1203.03,1815.07,0.9994968,1.0008788
1.007752,0.0035332474,12692,1.007752,1.0019246,0.0035332474,0,21,384.1688,1570.6207,-1120.87,1899.34,1.0002626,1.002414
1.0040157,0.0035332474,12693,1.0040157,0.998151,0.0035332474,0,21,384.1693,1570.6205,-724.51,1952.67,0.998151,0.9976339
1.0071095,0.0035332474,12694,1.0071095,1.0011477,0.0035332474,0,21,384.16852,1570.6211,-937.46,1854.19,1.0016702,1.0005438
1.0051142,0.0035332474,12695,1.0051142,0.9990676,0.0035332474,0,21,384.1686,1570.6212,-805.31,2069.68,1.0008497,0.9978407
1.0061927,0.0035332474,12696,1.0061927,1.0000263,0.0035332474,0,21,384.16797,1570.6221,-929.79,2151.12,1.0002372,1.00039
1.0065831,0.0035332474,12697,1.0065831,1.0002847,0.0035332474,0,21,384.16855,1570.6216,-914.01,2076.49,0.99826676,1.001819
1.0061433,0.0035332474,12698,1.0061433,0.99970406,0.0035332474,0,21,384.16977,1570.6227,-529.36,1994.93,0.9988702,0.9977732
1.0138,0.0035332474,12699,1.0138,1.0071552,0.0035332474,0,21,384.1693,1570.6223,-961.11,1949.28,1.0043557,1.0088135
1.0011073,0.0035332474,12700,1.0011073,0.9943794,0.0035332474,0,21,384.16934,1570.6237,-455.55,2007.28,0.99607354,0.99259484
1.0014722,0.0035332474,12701,1.0014722,0.9945663,0.0035332474,0,21,384.16895,1570.6238,-405.03,1756.64,0.99733335,0.99186796
1.0082276,0.0035332474,12702,1.0082276,1.0010889,0.0035332474,0,21,384.16986,1570.6232,-1188.4,1688.85,1.0004929,1.001424
1.0035373,0.0035332474,12703,1.0035373,0.9962407,0.0035332474,0,21,384.1699,1570.6237,-628.87,1872.46,0.99724483,0.99513346
1.003676,0.0035332474,12704,1.003676,0.99618113,0.0035332474,0,21,384.16864,1570.624,-744.0,1920.05,0.9986447,0.99399775
1.0066302,0.0035332474,12705,1.0066302,0.9989123,0.0035332474,0,21,384.16998,1570.6256,-445.55,1932.57,0.998893,0.9961234
1.0157526,0.0035332474,12706,1.0157526,1.0077587,0.0035332474,0,21,384.1695,1570.6249,-1249.39,1750.19,1.004383,1.0085601
1.0173576,0.0035332474,12707,1.0173576,1.0091432,0.0035332474,0,21,384.1702,1570.6239,-1541.99,1647.44,1.0043459,1.0130874
1.0080484,0.0035332474,12708,1.0080484,0.99970317,0.0035332474,0,21,384.1694,1570.6249,-791.06,1798.36,0.9998384,0.9998893
1.0140486,0.0035332474,12709,1.0140486,1.0054493,0.0035332474,0,21,384.1711,1570.6262,-956.28,1745.48,1.0053318,1.0051163
1.0141954,0.0035332474,12710,1.0141954,1.0053927,0.0035332474,0,21,384.17007,1570.6245,-1254.94,1591.18,1.0034394,1.0066272
1.0056772,0.0035332474,12711,1.0056772,0.99675184,0.0035332474,0,21,384.17072,1570.6268,-801.46,1717.31,0.99891406,0.9944003
1.0077367,0.0035332474,12712,1.0077367,0.9986026,0.0035332474,0,21,384.1699,1570.6257,-975.58,1873.16,0.9995276,0.9981396
1.0077488,0.0035332474,12713,1.0077488,0.99843156,0.0035332474,0,21,384.17017,1570.6265,-727.11,1918.06,0.9992036,0.9975208
1.006879,0.0035332474,12714,1.006879,0.9973955,0.0035332474,0,21,384.17062,1570.626,-821.72,1565.82,0.99708545,0.99694705
1.0144446,0.0035332474,12715,1.0144446,1.0047244,0.0035332474,0,21,384.17136,1570.6272,-1036.41,1815.8,1.0019642,1.0053486
1.0121256,0.0035332474,12716,1.0121256,1.002274,0.0035332474,0,21,384.17096,1570.6251,-1117.06,1800.24,0.9990536,1.0046644
1.009335,0.0035332474,12717,1.009335,0.9993704,0.0035332474,0,21,384.17197,1570.6284,-840.85,1749.58,0.99924314,0.9997541
1.004146,0.0035332474,12718,1.004146,0.9941078,0.0035332474,0,21,384.17145,1570.6284,-531.24,1672.44,0.996652,0.99247015
1.0103097,0.0035332474,12719,1.0103097,1.0001001,0.0035332474,0,21,384.17096,1570.6271,-913.7,1519.28,0.99904305,1.0015163
1.009623,0.0035332474,12720,1.009623,0.9993274,0.0035332474,0,21,384.17096,1570.6271,-1032.43,1469.74,0.99957937,0.9994187
1.0132678,0.0035332474,12721,1.0132678,1.0028605,0.0035332474,4096,21,384.1708,1570.63,-772.66,1663.65,1.0017829,1.0035337
1.0131899,0.0035332474,12722,1.0131899,1.0027293,0.0035332474,0,21,384.17047,1570.6283,-854.64,1774.96,1.003725,1.0028772
1.0046023,0.0035332474,12723,1.0046023,0.9941977,0.0035332474,0,21,384.17236,1570.6288,-508.89,1759.57,0.99526453,0.9939375
1.0066034,0.0035332474,12724,1.0066034,0.9961654,0.0035332474,0,21,384.17072,1570.6289,-423.16,1611.88,0.99955565,0.9936931
1.0039965,0.0035332474,12725,1.0039965,0.9935936,0.0035332474,0,21,384.17026,1570.6296,-335.35,1637.63,0.99859035,0.99203086
1.0092646,0.0035332474,12726,1.0092646,0.9988342,0.0035332474,0,21,384.17188,1570.6296,-434.22,1534.4,1.0006264,0.99677193
1.0176079,0.0035332474,12727,1.0176079,1.0071366,0.0035332474,0,21,384.17303,1570.6302,-1043.97,1392.06,1.0021288,1.0084999
1.0080663,0.0035332474,12728,1.0080663,0.99775654,0.0035332474,0,21,384.17166,1570.6301,-719.25,1710.72,0.9992923,0.9976435
1.0097901,0.0035332474,12729,1.0097901,0.9995425,0.0035332474,4096,21,384.1715,1570.6295,-905.35,1851.35,0.9983649,0.9998419
1.0154926,0.0035332474,12730,1.0154926,1.0052841,0.0035332474,0,21,384.17197,1570.6305,-1064.35,1450.41,1.0030518,1.0079986
1.0080966,0.0035332474,12731,1.0080966,0.9980738,0.0035332474,0,21,384.1714,1570.631,-478.69,1682.17,0.9979958,0.9979958
1.0106373,0.0035332474,12732,1.0106373,1.0007153,0.0035332474,4096,21,384.17166,1570.6305,-783.46,1574.81,1.0005227,1.0015621
1.0141014,0.0035332474,12733,1.0141014,1.0042868,0.0035332474,4096,21,384.17188,1570.631,-518.18,1752.26,1.002377,1.0046794
1.0130141,0.0035332474,12734,1.0130141,1.0033636,0.0035332474,4096,21,384.17233,1570.632,-868.9,1589.59,1.001124,1.0039984
1.0122409,0.0035332474,12735,1.0122409,1.0027645,0.0035332474,0,21,384.17096,1570.632,-689.77,1636.6,1.000463,1.0040716
