flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
4367.8994,4.5091596,0.0057175676,175714,727.3096739776091,939.2121647932522,3614.5088,3.7677207,1485.1561,1.4381101,4367.8994,4.5091596,0,,,,,727.3096739776091,0.00085919176,939.2121647932522,0.00068074436,0.08354503,0.20528409
4370.859,4.5133877,0.0057176114,175715,727.3083384523919,939.210663992024,3617.727,3.7712536,1484.3822,1.4392818,4370.859,4.5133877,0,,,,,727.3083384523919,0.0008585103,939.210663992024,0.0006808397,0.08422427,0.20368434
4367.2095,4.508427,0.0057176976,175717,727.3061905438431,939.2119747160758,3613.0781,3.767109,1483.2673,1.438303,4367.2095,4.508427,0,,,,,727.3061905438431,0.00085898855,939.2119747160758,0.0006811902,0.08162371,0.20529936
4375.474,4.511541,0.00571774,175718,727.306732312367,939.2068334566109,3620.9485,3.7697108,1481.3851,1.4379592,4375.474,4.511541,0,,,,,727.306732312367,0.00085863366,939.2068334566109,0.00068068114,0.081800655,0.19862352
4368.7495,4.510272,0.0057177823,175719,727.3051982549262,939.2096079588757,3610.8977,3.76865,1485.7844,1.4404618,4368.7495,4.510272,0,,,,,727.3051982549262,0.000860073,939.2096079588757,0.0006826954,0.079925984,0.20274475
4365.728,4.5080647,0.0057178237,175720,727.3084993185059,939.2035767224409,3613.4219,3.766806,1482.792,1.4389886,4365.728,4.5080647,0,,,,,727.3084993185059,0.0008580216,939.2035767224409,0.00068167516,0.08235112,0.19540809
4366.4487,4.5074234,0.005717865,175721,727.306139319528,939.2063831328203,3611.6013,3.76627,1481.4955,1.4392436,4366.4487,4.5074234,0,,,,,727.306139319528,0.0008588291,939.2063831328203,0.0006821438,0.08035041,0.19929905
4379.411,4.5093856,0.005717906,175722,727.3058871061353,939.2065122220274,3624.6128,3.7679095,1477.3137,1.435941,4379.411,4.5093856,0,,,,,727.3058871061353,0.00085669785,939.2065122220274,0.0006789293,0.08003104,0.1995008
4372.4995,4.509789,0.0057179467,175723,727.3061296211399,939.2055544202732,3620.9348,3.7682467,1480.785,1.4389007,4372.4995,4.509789,0,,,,,727.3061296211399,0.0008572035,939.2055544202732,0.00067986356,0.08102427,0.1975218
4371.6167,4.5078263,0.0057179867,175724,727.3062428256276,939.2050359459507,3618.918,3.7666068,1478.2626,1.4367806,4371.6167,4.5078263,0,,,,,727.3062428256276,0.0008577822,939.2050359459507,0.0006806012,0.08037034,0.19606382
4370.1226,4.5093455,0.0057180263,175725,727.305493406692,939.2032297552909,3620.4414,3.7678761,1477.6272,1.4368993,4370.1226,4.5093455,0,,,,,727.305493406692,0.000857705,939.2032297552909,0.00067990285,0.07977888,0.19402914
4373.5527,4.511144,0.0057180654,175726,727.3051668660519,939.2017828205769,3617.7334,3.7693791,1479.5555,1.4370626,4373.5527,4.511144,0,,,,,727.3051668660519,0.00085775706,939.2017828205769,0.00068255945,0.08007694,0.19375329
4373.5356,4.5081205,0.0057181045,175727,727.3073448026992,939.2011650801948,3622.981,3.7668524,1476.6202,1.4360397,4373.5356,4.5081205,0,,,,,727.3073448026992,0.0008565783,939.2011650801948,0.0006794022,0.08061257,0.19173793
4366.792,4.510138,0.005718143,175728,727.3055220217053,939.2026728877224,3614.4731,3.7685382,1479.7539,1.438061,4366.792,4.510138,0,,,,,727.3055220217053,0.000859369,939.2026728877224,0.0006817165,0.0787273,0.19424292
4367.3145,4.509557,0.0057181814,175729,727.3062277600503,939.2016213436664,3616.8762,3.7680526,1479.718,1.4382881,4367.3145,4.509557,0,,,,,727.3062277600503,0.0008585032,939.2016213436664,0.00068139005,0.07917949,0.19186537
4376.5938,4.507901,0.005718219,175730,727.304531498508,939.2004611505213,3625.4578,3.7666693,1476.906,1.4355545,4376.5938,4.507901,0,,,,,727.304531498508,0.0008559383,939.2004611505213,0.00067902124,0.078180775,0.19200423
4374.0815,4.507844,0.0057182563,175731,727.3041156458801,939.2005243670876,3623.6987,3.7666216,1476.5083,1.4353309,4374.0815,4.507844,0,,,,,727.3041156458801,0.0008558559,939.2005243670876,0.0006798106,0.078978755,0.19013713
4361.399,4.5095186,0.0057182936,175732,727.3054426221723,939.1998289721837,3614.0273,3.7680209,1478.3535,1.4376608,4361.399,4.5095186,0,,,,,727.3054426221723,0.0008594207,939.1998289721837,0.0006821878,0.07803012,0.18957512
4374.0513,4.50447,0.0057183304,175733,727.3058479512667,939.1985505912158,3623.8538,3.7638025,1471.8708,1.4330952,4374.0513,4.50447,0,,,,,727.3058479512667,0.00085624115,939.1985505912158,0.00067902834,0.078685276,0.18791442
4375.4727,4.507017,0.0057183667,175734,727.3054744882471,939.197389662793,3626.0234,3.765931,1474.3112,1.4345522,4375.4727,4.507017,0,,,,,727.3054744882471,0.0008552375,939.197389662793,0.00067899836,0.07974274,0.1868311
4366.064,4.503587,0.0057184026,175735,727.3058418395067,939.1979957434721,3618.8215,3.7630644,1472.7897,1.4340279,4366.064,4.503587,0,,,,,727.3058418395067,0.0008570668,939.1979957434721,0.0006798071,0.07844197,0.18824032
4371.564,4.5076284,0.005718438,175736,727.3025637904325,939.1976633627964,3623.4763,3.7664418,1474.63,1.4343985,4371.564,4.5076284,0,,,,,727.3025637904325,0.0008565056,939.1976633627964,0.0006794222,0.077780366,0.18861483
4376.4937,4.506849,0.0057184733,175737,727.3046877735055,939.1969283768522,3627.4204,3.76579,1470.6396,1.433521,4376.4937,4.506849,0,,,,,727.3046877735055,0.00085603935,939.1969283768522,0.0006789086,0.07866679,0.18563509
4368.5293,4.5040574,0.0057185083,175738,727.3038769442593,939.1955514440992,3621.2458,3.7634575,1472.2465,1.4332578,4368.5293,4.5040574,0,,,,,727.3038769442593,0.0008562088,939.1955514440992,0.00067979586,0.077998504,0.18378603
4366.971,4.505292,0.0057185427,175739,727.3031560529463,939.1971825316622,3619.9612,3.7644894,1470.6865,1.4359634,4366.971,4.505292,0,,,,,727.3031560529463,0.0008565679,939.1971825316622,0.0006794033,0.078081734,0.1865817
4374.181,4.5072913,0.005718577,175740,727.3033301985345,939.1960997968017,3627.1846,3.7661595,1472.5035,1.4346628,4374.181,4.5072913,0,,,,,727.3033301985345,0.00085512444,939.1960997968017,0.00067871815,0.076227054,0.1856709
4370.116,4.506547,0.005718611,175741,727.3041528777637,939.1952758950921,3623.7695,3.765538,1472.4596,1.4360918,4370.116,4.506547,0,,,,,727.3041528777637,0.00085555785,939.1952758950921,0.0006790836,0.07695211,0.18181697
4373.83,4.5062866,0.0057186447,175742,727.3024343868669,939.1934324985954,3626.7468,3.7653203,1469.5054,1.4335405,4373.83,4.5062866,0,,,,,727.3024343868669,0.0008546562,939.1934324985954,0.00067887,0.07708412,0.18292503
4374.038,4.5072055,0.005718678,175743,727.3042494420449,939.1944694647372,3627.536,3.766088,1468.3936,1.4335966,4374.038,4.5072055,0,,,,,727.3042494420449,0.00085549155,939.1944694647372,0.0006785922,0.07603199,0.18329076
4371.6724,4.503484,0.005718711,175744,727.302393726893,939.1924910976021,3626.267,3.7629778,1467.0424,1.4317269,4371.6724,4.503484,0,,,,,727.302393726893,0.000855172,939.1924910976021,0.00067831867,0.07666273,0.1818305
4370.949,4.505306,0.0057187434,175745,727.3013735505689,939.1936159342858,3625.7097,3.764501,1466.7047,1.4323921,4370.949,4.505306,0,,,,,727.3013735505689,0.0008556583,939.1936159342858,0.00067920866,0.07601261,0.18212192
4371.486,4.5049505,0.0057187756,175746,727.3034255806708,939.1917963038802,3627.8833,3.7642038,1468.49,1.4317523,4371.486,4.5049505,0,,,,,727.3034255806708,0.0008547879,939.1917963038802,0.0006785186,0.07638681,0.17904547
4373.9185,4.504993,0.0057188077,175747,727.3024819783861,939.1935710428083,3626.8926,3.7642393,1467.3065,1.4317354,4373.9185,4.504993,0,,,,,727.3024819783861,0.0008553008,939.1935710428083,0.00067890243,0.0753766,0.18030043
4373.4307,4.5041847,0.005718839,175748,727.3024479893924,939.1919638127765,3628.3376,3.763564,1466.8068,1.4315583,4373.4307,4.5041847,0,,,,,727.3024479893924,0.0008545793,939.1919638127765,0.0006780528,0.07563867,0.1787457
4367.636,4.502612,0.0057188706,175749,727.3015857311251,939.1924332683437,3624.155,3.76225,1465.1854,1.430968,4367.636,4.502612,0,,,,,727.3015857311251,0.00085512584,939.1924332683437,0.00067832146,0.074862204,0.17865339
4370.267,4.5038924,0.0057189013,175750,727.3015943856692,939.1926008437034,3625.152,3.7633197,1466.6536,1.4314189,4370.267,4.5038924,0,,,,,727.3015943856692,0.00085560867,939.1926008437034,0.00067854795,0.0747409,0.17962246
4365.7915,4.502538,0.005718932,175751,727.3024517842748,939.1923057497214,3622.9268,3.7621882,1467.9535,1.4322574,4365.7915,4.502538,0,,,,,727.3024517842748,0.0008555951,939.1923057497214,0.0006782864,0.07506917,0.17923012
4371.323,4.5063305,0.0057189623,175752,727.3016410094406,939.1900244145403,3626.7263,3.7653568,1468.2441,1.4344022,4371.323,4.5063305,0,,,,,727.3016410094406,0.0008551252,939.1900244145403,0.00067901897,0.07593624,0.17682144
4369.797,4.502687,0.0057189926,175753,727.301831018882,939.1895301112131,3626.2234,3.7623122,1465.5042,1.4309146,4369.797,4.502687,0,,,,,727.301831018882,0.0008549281,939.1895301112131,0.00067861495,0.0746088,0.17621438
4373.9854,4.5048847,0.005719022,175754,727.2996248763258,939.189504084182,3629.282,3.7641487,1466.8492,1.4323195,4373.9854,4.5048847,0,,,,,727.2996248763258,0.00085463753,939.189504084182,0.0006784342,0.07309745,0.1768282
4368.6973,4.502912,0.0057190517,175755,727.3023626992949,939.1851349541579,3626.8545,3.7625003,1465.7694,1.4310192,4368.6973,4.502912,0,,,,,727.3023626992949,0.0008550764,939.1851349541579,0.00067933096,0.07532095,0.17060862
4369.1514,4.5024905,0.0057190806,175756,727.300467774209,939.1898488001507,3624.7207,3.7621481,1465.6821,1.4314218,4369.1514,4.5024905,0,,,,,727.300467774209,0.0008555826,939.1898488001507,0.0006790311,0.07362469,0.17613237
4363.4707,4.5017457,0.0057191094,175757,727.3004855075749,939.1879561052232,3621.9285,3.7615259,1466.4391,1.4307599,4363.4707,4.5017457,0,,,,,727.3004855075749,0.00085618004,939.1879561052232,0.00067918684,0.073681444,0.1754442
4370.702,4.5057554,0.0057191383,175758,727.3000750490377,939.1888510160317,3628.6575,3.7648766,1467.1406,1.4331045,4370.702,4.5057554,0,,,,,727.3000750490377,0.0008551261,939.1888510160317,0.00067834184,0.072760075,0.17472655
4361.0215,4.501615,0.0057191662,175759,727.3013124279865,939.1868753513033,3618.449,3.7614167,1466.5519,1.4315103,4361.0215,4.501615,0,,,,,727.3013124279865,0.00085656234,939.1868753513033,0.0006806209,0.07381757,0.17272535
4368.369,4.5021834,0.005719194,175760,727.3015173968778,939.1865174055849,3625.8738,3.7618916,1463.72,1.4304978,4368.369,4.5021834,0,,,,,727.3015173968778,0.00085482845,939.1865174055849,0.00067895005,0.07425547,0.17164816
4373.359,4.5035667,0.005719222,175761,727.2976818858517,939.1896417227401,3630.1272,3.7630477,1464.3561,1.430608,4373.359,4.5035667,0,,,,,727.2976818858517,0.00085385726,939.1896417227401,0.0006779587,0.07125786,0.17578623
4368.947,4.5028925,0.0057192496,175762,727.3015620961993,939.1866687015875,3624.817,3.7624843,1465.8506,1.4313959,4368.947,4.5028925,0,,,,,727.3015620961993,0.0008552569,939.1866687015875,0.00067963183,0.07331417,0.17166673
4372.1187,4.5025682,0.0057192766,175763,727.3003579109935,939.1842874323265,3628.504,3.7622132,1463.2682,1.4298179,4372.1187,4.5025682,0,,,,,727.3003579109935,0.00085429003,939.1842874323265,0.0006788835,0.07278074,0.17110604
4373.1655,4.5064144,0.0057193036,175764,727.2990027010106,939.186916315156,3628.7307,3.765427,1464.0312,1.4313856,4373.1655,4.5064144,0,,,,,727.2990027010106,0.0008556227,939.186916315156,0.00067926623,0.07191035,0.17388012
