flux,flux_err,cadenceno,sap_flux,kspsap_flux,kspsap_flux_err,quality,orbitid,sap_x,sap_y,sap_bkg,sap_bkg_err,kspsap_flux_sml,kspsap_flux_lag
0.9655918,0.0011377617,15157,0.9655918,0.9880437,0.0011377617,6144,25,1594.3704,1010.62866,91.52,10990.69,0.9954744,0.98236
0.97682434,0.0011377617,15158,0.97682434,0.998286,0.0011377617,6144,25,1594.3745,1010.6278,-3490.6,10294.7,0.99990076,0.99989724
0.9764632,0.0011377617,15159,0.9764632,0.99671155,0.0011377617,6144,25,1594.3716,1010.62836,-2428.23,8079.29,0.9988825,0.9984895
0.98037034,0.0011377617,15160,0.98037034,0.9995319,0.0011377617,6144,25,1594.3743,1010.629,-2600.79,9004.27,1.001607,0.99915534
0.9823417,0.0011377617,15161,0.9823417,1.0004156,0.0011377617,6144,25,1594.3726,1010.6287,-2840.77,6961.01,1.0000923,1.0038282
0.9859205,0.0011377617,15162,0.9859205,1.0029715,0.0011377617,6144,25,1594.3733,1010.6286,-2875.76,6257.57,1.0012084,1.007872
0.9824973,0.0011377617,15163,0.9824973,0.99844563,0.0011377617,6144,25,1594.3749,1010.6302,-1592.1,6977.72,0.99940467,0.9999262
0.9773511,0.0011377617,15164,0.9773511,0.99221826,0.0011377617,6144,25,1594.3774,1010.62744,-1021.53,6752.28,0.9944405,0.9915474
0.9848179,0.0011377617,15165,0.9848179,0.99883246,0.0011377617,6144,25,1594.3779,1010.626,-2777.01,6150.83,0.9980107,0.99909306
0.99145615,0.0011377617,15166,0.99145615,1.0046318,0.0011377617,6144,25,1594.3778,1010.6289,-4615.49,4881.31,1.0010458,1.0069818
0.9901721,0.0011377617,15167,0.9901721,1.002436,0.0011377617,6144,25,1594.3783,1010.6278,-4432.24,5065.86,0.99990165,1.0032896
0.9891051,0.0011377617,15168,0.9891051,1.000499,0.0011377617,6144,25,1594.3782,1010.6297,-3867.74,5990.41,0.9983465,0.9999816
0.990716,0.0011377617,15169,0.990716,1.001307,0.0011377617,6144,25,1594.3795,1010.62787,-4804.7,4342.08,0.9994055,0.99832374
0.9900123,0.0011377617,15170,0.9900123,0.9998103,0.0011377617,6144,25,1594.3802,1010.6311,-4513.65,4242.48,0.99927473,0.99603325
0.99272466,0.0011377617,15171,0.99272466,1.0017961,0.0011377617,6144,25,1594.3802,1010.6295,-5253.58,4573.69,1.0005386,0.99829304
0.99484944,0.0011377617,15172,0.99484944,1.00322,0.0011377617,6144,25,1594.381,1010.6308,-6226.69,4506.55,1.0006168,0.9999403
0.99068636,0.0011377617,15173,0.99068636,0.99833775,0.0011377617,6144,25,1594.382,1010.63165,-4573.93,3989.91,0.9990843,0.9924083
0.9976818,0.0011377617,15174,0.9976818,1.0047297,0.0011377617,6144,25,1594.3832,1010.6322,-6178.9,4894.7,1.0022291,1.0020909
1.001563,0.0011377617,15175,1.001563,1.008011,0.0011377617,6144,25,1594.3833,1010.6355,-6463.22,4502.47,1.0049865,1.0085787
0.9991897,0.0011377617,15176,0.9991897,1.0050272,0.0011377617,6144,25,1594.3821,1010.635,-4845.65,2967.81,1.003845,1.00237
0.99680346,0.0011377617,15177,0.99680346,1.0020628,0.0011377617,6144,25,1594.3837,1010.6363,-4060.99,3007.19,1.0031389,1.0003883
0.9947473,0.0011377617,15178,0.9947473,0.9994626,0.0011377617,6144,25,1594.3821,1010.63513,-4362.21,3263.06,1.0017055,0.9964498
0.99851286,0.0011377617,15179,0.99851286,1.002739,0.0011377617,6144,25,1594.3818,1010.63696,-4431.52,3362.16,1.0036986,1.0030807
0.99855524,0.0011377617,15180,0.99855524,1.0023022,0.0011377617,6144,25,1594.3851,1010.6359,-4190.93,3103.65,1.0035161,1.0019633
0.9962952,0.0011377617,15181,0.9962952,0.999582,0.0011377617,6144,25,1594.3827,1010.6361,-3802.24,3466.43,1.0017389,1.001307
0.993086,0.0011377617,15182,0.993086,0.99593794,0.0011377617,6144,25,1594.3828,1010.639,-2690.22,2871.86,0.9999956,0.9966284
0.99832445,0.0011377617,15183,0.99832445,1.0007908,0.0011377617,4096,25,1594.3832,1010.6395,-4179.72,3414.91,1.0039763,1.004375
0.9998237,0.0011377617,15184,0.9998237,1.0019166,0.0011377617,4096,25,1594.3517,1010.61804,-3316.86,1988.48,0.99996924,1.0008234
0.9995345,0.0011377617,15185,0.9995345,1.0012735,0.0011377617,4096,25,1594.3511,1010.61395,-4062.75,2003.98,0.99891055,1.0002117
0.9958347,0.0011377617,15186,0.9958347,0.9972387,0.0011377617,4096,25,1594.3507,1010.6165,-3154.15,1613.96,0.9972265,0.9956169
0.997625,0.0011377617,15187,0.997625,0.9987245,0.0011377617,4096,25,1594.3508,1010.6176,-2883.46,1757.45,0.9987886,0.9982948
0.99703443,0.0011377617,15188,0.99703443,0.9978477,0.0011377617,4096,25,1594.3499,1010.61865,-3135.9,1802.49,0.9986754,0.9981037
0.9980061,0.0011377617,15189,0.9980061,0.99855524,0.0011377617,4096,25,1594.3502,1010.6165,-2601.8,1540.7,0.9989316,1.0001194
0.99905473,0.0011377617,15190,0.99905473,0.999359,0.0011377617,4096,25,1594.3492,1010.6148,-3056.4,1776.7,0.99927735,0.999546
0.99715674,0.0011377617,15191,0.99715674,0.99723434,0.0011377617,4096,25,1594.3514,1010.62195,-2875.41,1523.83,0.9988386,0.996582
0.99708915,0.0011377617,15192,0.99708915,0.9969593,0.0011377617,4096,25,1594.3481,1010.61456,-1994.16,1424.21,0.9979827,0.9969129
0.9986326,0.0011377617,15193,0.9986326,0.9983132,0.0011377617,4096,25,1594.3511,1010.619,-2043.01,2043.34,0.9996689,1.0003197
1.0017722,0.0011377617,15194,1.0017722,1.0012779,0.0011377617,4096,25,1594.3483,1010.62024,-2566.03,1777.17,1.0010599,1.0044509
1.0005162,0.0011377617,15195,1.0005162,0.9998656,0.0011377617,4096,25,1594.3495,1010.6207,-2127.42,1621.19,1.0003251,1.0028509
1.0000228,0.0011377617,15196,1.0000228,0.99923086,0.0011377617,4096,25,1594.3486,1010.62103,-1453.99,1174.19,0.99971545,1.0013492
1.0019677,0.0011377617,15197,1.0019677,1.0010476,0.0011377617,4096,25,1594.3499,1010.622,-1792.75,1258.59,1.000753,1.0046486
0.99960554,0.0011377617,15198,0.99960554,0.99857455,0.0011377617,4096,25,1594.3486,1010.6239,-855.87,1267.58,0.9998173,1.0003804
0.9996119,0.0011377617,15199,0.9996119,0.9984816,0.0011377617,4096,25,1594.3489,1010.6237,-1037.75,1143.15,0.9995267,0.9998472
1.0020932,0.0011377617,15200,1.0020932,1.0008726,0.0011377617,4096,25,1594.3483,1010.62445,-990.11,1461.11,1.0009412,1.0020716
1.0019954,0.0011377617,15201,1.0019954,1.0006994,0.0011377617,4096,25,1594.3474,1010.62476,-1416.9,1241.22,1.0008955,1.0007381
1.001571,0.0011377617,15202,1.001571,1.0002109,0.0011377617,4096,25,1594.3495,1010.62463,-449.72,980.57,1.0007944,1.0000571
1.0004909,0.0011377617,15203,1.0004909,0.99907815,0.0011377617,4096,25,1594.3481,1010.62427,-375.55,1142.03,1.0004586,0.9970793
0.99968237,0.0011377617,15204,0.99968237,0.9982264,0.0011377617,4096,25,1594.3486,1010.6268,-330.37,1481.55,0.9996742,0.996835
1.002804,0.0011377617,15205,1.002804,1.001307,0.0011377617,4096,25,1594.3486,1010.6257,-502.47,1335.26,1.0016298,1.000275
1.0011734,0.0011377617,15206,1.0011734,0.9996514,0.0011377617,4096,25,1594.3491,1010.6255,-331.92,1253.48,1.000405,0.9987342
1.0010347,0.0011377617,15207,1.0010347,0.9994916,0.0011377617,4096,25,1594.3479,1010.62634,-450.43,1060.09,1.0004156,0.9975489
1.0016245,0.0011377617,15208,1.0016245,1.0000668,0.0011377617,4096,25,1594.3473,1010.62573,-563.54,1347.2,1.0000246,0.99911237
1.0028105,0.0011377617,15209,1.0028105,1.0012419,0.0011377617,4096,25,1594.3486,1010.62714,-588.35,1338.46,1.0009869,1.0008885
1.0033269,0.0011377617,15210,1.0033269,1.0017548,0.0011377617,4096,25,1594.3486,1010.62836,-733.12,780.64,1.0006063,1.0023612
1.0008037,0.0011377617,15211,1.0008037,0.9992361,0.0011377617,4096,25,1594.3466,1010.62805,-269.21,844.89,0.99894303,0.9986272
1.0010122,0.0011377617,15212,1.0010122,0.99944854,0.0011377617,0,25,1594.3486,1010.62866,-597.12,826.92,0.99930984,0.9997462
1.0022918,0.0011377617,15213,1.0022918,1.0007337,0.0011377617,0,25,1594.3483,1010.62836,-681.52,1217.12,1.0000949,1.0000466
