flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
7584.019,9.870561,0.005159858,996164,1515.995609165092,1944.3963079782618,7774.8438,8.584344,1466.9587,2.958255,7584.019,9.870561,0,,,,,1515.995609165092,0.000872808,1944.3963079782618,0.0008669467,-0.053469766,0.0958761
7598.891,9.876493,0.0051599396,996165,1516.0000746208473,1944.3885490631005,7787.0596,8.589503,1462.0022,2.9630823,7598.891,9.876493,0,,,,,1516.0000746208473,0.00087218697,1944.3885490631005,0.00086579024,-0.046682224,0.087577306
7592.102,9.873083,0.005160021,996166,1515.9989757019173,1944.389281037508,7779.7095,8.586538,1460.5681,2.9547052,7592.102,9.873083,0,,,,,1515.9989757019173,0.00087312877,1944.389281037508,0.0008676389,-0.04806343,0.08731593
7581.4956,9.873656,0.0051601026,996167,1515.996518123448,1944.3933651617842,7775.9077,8.587037,1468.003,2.9625847,7581.4956,9.873656,0,,,,,1515.996518123448,0.00087340083,1944.3933651617842,0.00086571753,-0.050338253,0.093974166
7587.7573,9.86832,0.0051601836,996168,1515.999327040509,1944.3876844682495,7778.4097,8.5823965,1461.0303,2.952811,7587.7573,9.86832,0,,,,,1515.999327040509,0.00087182585,1944.3876844682495,0.0008662315,-0.04814505,0.088255346
7593.8022,9.874252,0.005160265,996169,1515.9983716152628,1944.391398709846,7785.187,8.587555,1463.9117,2.9563234,7593.8022,9.874252,0,,,,,1515.9983716152628,0.00087226863,1944.391398709846,0.0008657303,-0.048984632,0.093160525
7581.602,9.868013,0.0051603466,996170,1515.9984952135553,1944.3905691905704,7774.5938,8.5821295,1461.7139,2.9537802,7581.602,9.868013,0,,,,,1515.9984952135553,0.00087265647,1944.3905691905704,0.00086626766,-0.04908675,0.089799516
7587.695,9.867108,0.005160428,996171,1515.9975369809092,1944.395060565767,7778.772,8.581342,1456.2043,2.9522607,7587.695,9.867108,0,,,,,1515.9975369809092,0.00087270746,1944.395060565767,0.0008661941,-0.049331505,0.09536537
7583.38,9.880839,0.0051605096,996172,1515.9994463195708,1944.387361354215,7777.1226,8.593284,1466.3296,2.9611115,7583.38,9.880839,0,,,,,1515.9994463195708,0.00087307463,1944.387361354215,0.0008669987,-0.046631135,0.08765584
7605.4204,9.883436,0.0051605906,996173,1515.9984990492787,1944.391434214376,7798.5615,8.595542,1461.876,2.9609606,7605.4204,9.883436,0,,,,,1515.9984990492787,0.00087115687,1944.391434214376,0.0008644257,-0.04989934,0.09099083
7567.8647,9.866801,0.005160672,996174,1515.9983524199847,1944.3890864910422,7764.405,8.581075,1468.4243,2.9563513,7567.8647,9.866801,0,,,,,1515.9983524199847,0.00087395514,1944.3890864910422,0.00086664734,-0.050214674,0.08980864
7574.749,9.870466,0.0051607536,996175,1515.9994849989025,1944.3913651632015,7770.046,8.584262,1470.1216,2.9592466,7574.749,9.870466,0,,,,,1515.9994849989025,0.000873335,1944.3913651632015,0.00086642,-0.04935043,0.09355223
7572.6562,9.870077,0.005160835,996176,1515.999035700051,1944.3896105908423,7768.8354,8.583923,1467.7135,2.9604557,7572.6562,9.870077,0,,,,,1515.999035700051,0.00087368814,1944.3896105908423,0.000867147,-0.047711402,0.090113506
7587.281,9.869882,0.0051609166,996177,1515.9964968544054,1944.3928959463117,7781.4688,8.583754,1459.8131,2.9536476,7587.281,9.869882,0,,,,,1515.9964968544054,0.0008728115,1944.3928959463117,0.0008659956,-0.04947576,0.093753986
7571.917,9.866328,0.0051609976,996178,1515.997003051947,1944.392797446735,7768.1875,8.580664,1461.3679,2.954835,7571.917,9.866328,0,,,,,1515.997003051947,0.00087320985,1944.392797446735,0.0008674948,-0.05124623,0.094513185
