flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
,,0.0045550778,973701,172.8096521357136,1390.3146312393242,1516.1912,15.036916,11738.153,8.378526,,,4096,,,,,172.8096521357136,0.006624436,1390.3146312393242,0.00882213,0.038383678,0.009903562
,,0.004555078,973702,172.8261259561926,1390.3105747611148,1506.0078,15.0106125,11699.316,8.363497,,,4096,,,,,172.8261259561926,0.0066507435,1390.3105747611148,0.008867394,0.041474372,0.008931562
,,0.004555078,973703,172.8162952493296,1390.3094433202332,1515.0518,14.985121,11641.476,8.343931,,,4096,,,,,172.8162952493296,0.0066087763,1390.3094433202332,0.008796837,0.037144467,0.0039591333
,,0.0045550787,973704,172.81986628099986,1390.3267513341384,1520.2462,14.960034,11601.396,8.326235,,,4096,,,,,172.81986628099986,0.0065744547,1390.3267513341384,0.008751426,0.03718518,0.0088506965
,,0.0045550787,973705,172.80809084298147,1390.312226459687,1533.0714,14.93214,11542.378,8.308384,,,4096,,,,,172.80809084298147,0.006515579,1390.312226459687,0.0086664045,0.039616317,0.0073589394
,,0.004555079,973706,172.8137438931956,1390.3213202208601,1513.3005,14.899381,11500.018,8.293607,,,4096,,,,,172.8137438931956,0.006580283,1390.3213202208601,0.008757975,0.03927291,0.0007777779
,,0.004555079,973707,172.81617726024348,1390.326289396744,1525.6841,14.879713,11455.915,8.280968,,,4096,,,,,172.81617726024348,0.006518565,1390.326289396744,0.008667421,0.0400372,0.0077490467
,,0.0045550796,973708,172.82325010865296,1390.3296464735927,1541.8221,14.859922,11394.363,8.260302,,,4096,,,,,172.82325010865296,0.006435279,1390.3296464735927,0.00857549,0.03816208,0.009322815
,,0.0045550796,973709,172.8166318331939,1390.3172010568135,1515.1315,14.818588,11351.608,8.246643,,,4096,,,,,172.8166318331939,0.0065350938,1390.3172010568135,0.008706923,0.040478863,0.010934129
,,0.00455508,973710,172.80851901521098,1390.3041533778135,1493.6729,14.78584,11305.06,8.229837,,,4096,,,,,172.80851901521098,0.006621893,1390.3041533778135,0.008804109,0.03652027,-0.0029830448
,,0.00455508,973711,172.81886168582213,1390.329550713372,1512.3768,14.756255,11252.57,8.207568,,,4096,,,,,172.81886168582213,0.0065160035,1390.329550713372,0.008676236,0.037988048,0.017231282
,,0.0045550806,973712,172.82016337458788,1390.3204913229752,1534.0137,14.741816,11205.814,8.194422,,,4096,,,,,172.82016337458788,0.006417529,1390.3204913229752,0.008551297,0.040101845,0.009203562
